Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
45,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_45.txt,46.0,46.0,46.0,46.0,0.0,-92.0,0.0,-92.0,46.0,46.0,46.0,-46.0,False,16.0,0.0,18055.0,293.0,123.0,15416.0,270.0,82.0
46,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_46.txt,9.0,9.0,9.0,9.0,0.0,-103.0,0.0,-103.0,9.0,9.0,9.0,-94.0,False,16.0,0.0,13608.0,249.0,93.0,13608.0,249.0,81.0
47,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_47.txt,15.0,15.0,15.0,15.0,0.0,-69.0,0.0,-69.0,15.0,15.0,15.0,-54.0,False,16.0,0.0,11376.0,230.0,95.0,11376.0,223.0,79.0
48,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_48.txt,0.0,-78.0,0.0,-78.0,0.0,-107.0,0.0,-107.0,0.0,-78.0,0.0,-185.0,True,16.0,4.0,17072.0,290.0,97.0,17072.0,273.0,97.0
49,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_49.txt,0.0,-12.0,0.0,-12.0,0.0,-21.0,0.0,-21.0,0.0,-12.0,0.0,-33.0,True,16.0,2.0,17236.0,280.0,124.0,11750.0,219.0,94.0
50,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_50.txt,0.0,-80.0,0.0,-80.0,0.0,-56.0,0.0,-56.0,0.0,-56.0,0.0,-136.0,True,16.0,4.0,23205.0,346.0,125.0,19625.0,282.0,125.0
51,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_51.txt,0.0,-45.0,0.0,-45.0,0.0,-140.0,0.0,-140.0,0.0,-45.0,0.0,-185.0,True,16.0,3.0,14094.0,249.0,99.0,14094.0,249.0,87.0
52,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_52.txt,29.0,29.0,29.0,29.0,0.0,-73.0,0.0,-73.0,29.0,29.0,29.0,-44.0,False,16.0,1.0,16120.0,259.0,104.0,11837.0,222.0,89.0
53,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_53.txt,0.0,-110.0,0.0,-110.0,0.0,-20.0,0.0,-20.0,0.0,-20.0,0.0,-130.0,True,16.0,3.0,9462.0,223.0,75.0,9462.0,223.0,57.0
54,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_54.txt,0.0,-58.0,0.0,-58.0,0.0,-43.0,0.0,-43.0,0.0,-43.0,0.0,-101.0,True,16.0,3.0,13216.0,243.0,112.0,12126.0,223.0,94.0
55,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_55.txt,0.0,-55.0,0.0,-55.0,0.0,-27.0,0.0,-27.0,0.0,-27.0,0.0,-82.0,True,16.0,2.0,11303.0,223.0,89.0,10416.0,208.0,84.0
56,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_56.txt,0.0,-78.0,0.0,-78.0,0.0,-101.0,0.0,-101.0,0.0,-78.0,0.0,-179.0,True,16.0,3.0,24480.0,314.0,144.0,24480.0,314.0,144.0
57,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_57.txt,15.0,15.0,15.0,15.0,0.0,-148.0,0.0,-148.0,15.0,15.0,15.0,-133.0,False,16.0,3.0,12740.0,240.0,98.0,12096.0,240.0,72.0
58,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_58.txt,0.0,-67.0,0.0,-67.0,0.0,-63.0,0.0,-63.0,0.0,-63.0,0.0,-130.0,True,16.0,2.0,16830.0,263.0,110.0,16830.0,263.0,110.0
59,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_59.txt,0.0,-44.0,0.0,-44.0,0.0,-96.0,0.0,-96.0,0.0,-44.0,0.0,-140.0,True,16.0,2.0,29141.0,342.0,161.0,29141.0,342.0,161.0
60,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_60.txt,0.0,-26.0,0.0,-26.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-5.0,False,16.0,0.0,10395.0,261.0,99.0,10200.0,205.0,85.0
61,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_61.txt,0.0,-133.0,0.0,-133.0,0.0,-26.0,0.0,-26.0,0.0,-26.0,0.0,-159.0,True,16.0,2.0,22240.0,299.0,139.0,22240.0,299.0,139.0
62,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_62.txt,17.0,17.0,17.0,17.0,0.0,-87.0,0.0,-87.0,17.0,17.0,17.0,-70.0,False,16.0,0.0,6380.0,203.0,75.0,6380.0,189.0,44.0
63,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_63.txt,42.0,42.0,42.0,42.0,0.0,-104.0,0.0,-104.0,42.0,42.0,42.0,-62.0,False,16.0,2.0,7700.0,244.0,61.0,1914.0,185.0,11.0
64,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_64.txt,0.0,-64.0,0.0,-64.0,0.0,-8.0,0.0,-8.0,0.0,-8.0,0.0,-72.0,True,16.0,2.0,11832.0,218.0,102.0,11832.0,218.0,102.0
65,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_65.txt,0.0,-87.0,0.0,-87.0,0.0,-104.0,0.0,-104.0,0.0,-87.0,0.0,-191.0,True,16.0,2.0,19317.0,278.0,137.0,19317.0,278.0,137.0
66,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_66.txt,0.0,-8.0,0.0,-8.0,0.0,-103.0,0.0,-103.0,0.0,-8.0,0.0,-111.0,True,16.0,2.0,12160.0,241.0,104.0,12160.0,236.0,76.0
67,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_67.txt,0.0,-95.0,0.0,-95.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,-38.0,False,16.0,0.0,5358.0,175.0,61.0,2904.0,154.0,22.0
68,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_68.txt,0.0,-65.0,0.0,-65.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,-59.0,False,16.0,2.0,14385.0,242.0,105.0,8806.0,193.0,74.0
69,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_69.txt,0.0,-185.0,0.0,-185.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,-108.0,False,16.0,1.0,10464.0,227.0,96.0,6720.0,227.0,35.0
70,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_70.txt,0.0,-47.0,0.0,-47.0,0.0,-11.0,0.0,-11.0,0.0,-11.0,0.0,-58.0,True,16.0,3.0,13875.0,243.0,111.0,10609.0,206.0,103.0
71,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_71.txt,0.0,-42.0,0.0,-42.0,0.0,-69.0,0.0,-69.0,0.0,-42.0,0.0,-111.0,True,16.0,2.0,17784.0,277.0,104.0,17784.0,275.0,104.0
72,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_72.txt,63.0,63.0,63.0,63.0,0.0,-114.0,0.0,-114.0,63.0,63.0,63.0,-51.0,False,16.0,1.0,15768.0,271.0,108.0,12104.0,246.0,68.0
73,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_73.txt,0.0,-85.0,0.0,-85.0,0.0,-38.0,0.0,-38.0,0.0,-38.0,0.0,-123.0,True,16.0,3.0,12446.0,256.0,98.0,12441.0,230.0,87.0
74,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_74.txt,0.0,-12.0,0.0,-12.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,38.0,False,16.0,0.0,15707.0,252.0,113.0,11125.0,214.0,89.0
75,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_75.txt,0.0,0.0,0.0,0.0,0.0,-78.0,0.0,-78.0,0.0,0.0,0.0,-78.0,True,16.0,2.0,13728.0,240.0,108.0,13728.0,239.0,96.0
76,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_76.txt,0.0,-46.0,0.0,-46.0,0.0,-119.0,0.0,-119.0,0.0,-46.0,0.0,-165.0,True,16.0,2.0,14204.0,240.0,106.0,14204.0,240.0,106.0
77,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_77.txt,0.0,-95.0,0.0,-95.0,0.0,-105.0,0.0,-105.0,0.0,-95.0,0.0,-200.0,True,16.0,2.0,35154.0,375.0,186.0,35154.0,375.0,186.0
78,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_78.txt,0.0,-65.0,0.0,-65.0,0.0,-48.0,0.0,-48.0,0.0,-48.0,0.0,-113.0,True,16.0,3.0,16125.0,259.0,125.0,16125.0,254.0,125.0
79,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_79.txt,0.0,-70.0,0.0,-70.0,0.0,-70.0,0.0,-70.0,0.0,-70.0,0.0,-140.0,True,16.0,4.0,14134.0,265.0,93.0,12741.0,230.0,93.0
80,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_80.txt,0.0,-21.0,0.0,-21.0,0.0,-48.0,0.0,-48.0,0.0,-21.0,0.0,-69.0,True,16.0,2.0,7874.0,226.0,72.0,7672.0,193.0,56.0
81,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_81.txt,0.0,-116.0,0.0,-116.0,0.0,-21.0,0.0,-21.0,0.0,-21.0,0.0,-137.0,True,16.0,2.0,15960.0,263.0,108.0,15960.0,263.0,95.0
82,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_82.txt,0.0,-94.0,0.0,-94.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,-26.0,False,16.0,2.0,14659.0,245.0,107.0,7950.0,209.0,50.0
83,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_83.txt,0.0,-37.0,0.0,-37.0,0.0,-56.0,0.0,-56.0,0.0,-37.0,0.0,-93.0,True,16.0,2.0,13857.0,243.0,102.0,13857.0,242.0,93.0
84,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_84.txt,0.0,-20.0,0.0,-20.0,0.0,-66.0,0.0,-66.0,0.0,-20.0,0.0,-86.0,True,16.0,2.0,11534.0,225.0,97.0,11328.0,214.0,96.0
85,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_85.txt,66.0,66.0,66.0,66.0,0.0,-158.0,0.0,-158.0,66.0,66.0,66.0,-92.0,False,16.0,1.0,8100.0,212.0,83.0,3240.0,198.0,18.0
86,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_86.txt,0.0,-62.0,0.0,-62.0,0.0,-110.0,0.0,-110.0,0.0,-62.0,0.0,-172.0,True,16.0,2.0,22752.0,302.0,144.0,22752.0,302.0,144.0
87,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_87.txt,0.0,-46.0,0.0,-46.0,0.0,-115.0,0.0,-115.0,0.0,-46.0,0.0,-161.0,True,16.0,2.0,23200.0,305.0,145.0,23200.0,305.0,145.0
88,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_88.txt,0.0,-220.0,0.0,-220.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,-176.0,False,16.0,3.0,26320.0,358.0,143.0,24645.0,358.0,93.0
89,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_89.txt,0.0,-25.0,0.0,-25.0,0.0,-91.0,0.0,-91.0,0.0,-25.0,0.0,-116.0,True,16.0,3.0,15125.0,246.0,121.0,15125.0,246.0,121.0
90,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_90.txt,0.0,-61.0,0.0,-61.0,0.0,-76.0,0.0,-76.0,0.0,-61.0,0.0,-137.0,True,16.0,2.0,15748.0,251.0,124.0,15748.0,251.0,124.0
91,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_91.txt,0.0,-95.0,0.0,-95.0,0.0,-58.0,0.0,-58.0,0.0,-58.0,0.0,-153.0,True,16.0,2.0,21222.0,293.0,131.0,21222.0,293.0,131.0
92,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_92.txt,0.0,-41.0,0.0,-41.0,0.0,-9.0,0.0,-9.0,0.0,-9.0,0.0,-50.0,True,16.0,2.0,12028.0,221.0,97.0,8715.0,188.0,83.0
93,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_93.txt,0.0,-112.0,0.0,-112.0,0.0,-71.0,0.0,-71.0,0.0,-71.0,0.0,-183.0,True,16.0,3.0,13685.0,246.0,87.0,13685.0,246.0,85.0
94,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_94.txt,0.0,-53.0,0.0,-53.0,0.0,-31.0,0.0,-31.0,0.0,-31.0,0.0,-84.0,True,16.0,3.0,18042.0,335.0,99.0,18042.0,287.0,93.0
95,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_95.txt,40.0,40.0,40.0,40.0,0.0,-17.0,0.0,-17.0,40.0,40.0,40.0,23.0,False,16.0,1.0,15984.0,268.0,114.0,12996.0,228.0,114.0
96,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_96.txt,0.0,-95.0,0.0,-95.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-93.0,False,16.0,2.0,15876.0,265.0,113.0,15876.0,260.0,98.0
97,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_97.txt,0.0,-79.0,0.0,-79.0,0.0,-68.0,0.0,-68.0,0.0,-68.0,0.0,-147.0,True,16.0,3.0,30251.0,348.0,169.0,30251.0,348.0,169.0
98,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_98.txt,0.0,-251.0,0.0,-251.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,-82.0,False,16.0,0.0,22005.0,327.0,135.0,1156.0,293.0,4.0
99,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_99.txt,0.0,-57.0,0.0,-57.0,0.0,-105.0,0.0,-105.0,0.0,-57.0,0.0,-162.0,True,16.0,2.0,14250.0,245.0,95.0,14250.0,245.0,95.0
100,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_100.txt,0.0,-82.0,0.0,-82.0,0.0,-95.0,0.0,-95.0,0.0,-82.0,0.0,-177.0,True,16.0,1.0,28574.0,339.0,157.0,28574.0,339.0,157.0
101,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_101.txt,39.0,39.0,39.0,39.0,0.0,-38.0,0.0,-38.0,39.0,39.0,39.0,1.0,False,16.0,2.0,20672.0,289.0,136.0,11461.0,230.0,73.0
102,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_102.txt,0.0,-63.0,0.0,-63.0,0.0,-68.0,0.0,-68.0,0.0,-63.0,0.0,-131.0,True,16.0,3.0,28188.0,336.0,162.0,28188.0,336.0,162.0
103,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_103.txt,0.0,-78.0,0.0,-78.0,0.0,-104.0,0.0,-104.0,0.0,-78.0,0.0,-182.0,True,16.0,4.0,13700.0,242.0,100.0,13700.0,237.0,100.0
104,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_104.txt,0.0,-3.0,0.0,-3.0,0.0,-97.0,0.0,-97.0,0.0,-3.0,0.0,-100.0,True,16.0,2.0,19840.0,286.0,128.0,19840.0,283.0,128.0
105,uniform,outputs/agents_2/items_4/gpt4o/persona_based0/output_105.txt,0.0,-69.0,0.0,-69.0,0.0,-35.0,0.0,-35.0,0.0,-35.0,0.0,-104.0,True,16.0,2.0,22077.0,322.0,140.0,20520.0,291.0,120.0
