Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
28,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_28.txt,26.0,26.0,26.0,26.0,0.0,-31.0,0.0,-31.0,26.0,26.0,26.0,-5.0,False,8.0,0.0,4960.0,164.0,65.0,4608.0,144.0,48.0
29,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_29.txt,7.0,7.0,7.0,7.0,63.0,63.0,63.0,63.0,63.0,63.0,70.0,70.0,False,8.0,1.0,11664.0,225.0,88.0,4860.0,141.0,60.0
30,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_30.txt,41.0,41.0,41.0,41.0,0.0,-60.0,0.0,-60.0,41.0,41.0,41.0,-19.0,False,8.0,0.0,13286.0,237.0,92.0,12880.0,232.0,92.0
31,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_31.txt,0.0,-110.0,0.0,-110.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,-67.0,False,8.0,0.0,12640.0,250.0,90.0,10620.0,239.0,59.0
32,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_32.txt,0.0,-52.0,0.0,-52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.0,True,8.0,1.0,13536.0,237.0,96.0,13536.0,237.0,96.0
33,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_33.txt,128.0,128.0,128.0,128.0,0.0,-153.0,0.0,-153.0,128.0,128.0,128.0,-25.0,False,8.0,0.0,7084.0,171.0,77.0,2198.0,171.0,14.0
34,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_34.txt,41.0,41.0,41.0,41.0,0.0,-104.0,0.0,-104.0,41.0,41.0,41.0,-63.0,False,8.0,0.0,8925.0,216.0,85.0,8800.0,215.0,55.0
35,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_35.txt,0.0,-65.0,0.0,-65.0,0.0,-37.0,0.0,-37.0,0.0,-37.0,0.0,-102.0,True,8.0,1.0,15423.0,256.0,98.0,14602.0,247.0,98.0
36,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_36.txt,0.0,-68.0,0.0,-68.0,0.0,-40.0,0.0,-40.0,0.0,-40.0,0.0,-108.0,True,8.0,1.0,15345.0,254.0,99.0,15345.0,254.0,99.0
37,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_37.txt,0.0,-50.0,0.0,-50.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,-40.0,False,8.0,0.0,5775.0,160.0,62.0,5775.0,160.0,55.0
38,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_38.txt,0.0,-103.0,0.0,-103.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,-98.0,False,8.0,0.0,7872.0,187.0,67.0,7872.0,187.0,64.0
39,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_39.txt,4.0,4.0,4.0,4.0,0.0,-57.0,0.0,-57.0,4.0,4.0,4.0,-53.0,False,8.0,0.0,8125.0,190.0,65.0,7930.0,187.0,65.0
40,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_40.txt,49.0,49.0,49.0,49.0,0.0,-35.0,0.0,-35.0,49.0,49.0,49.0,14.0,False,8.0,1.0,7490.0,201.0,70.0,2478.0,139.0,21.0
41,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_41.txt,24.0,24.0,24.0,24.0,0.0,-70.0,0.0,-70.0,24.0,24.0,24.0,-46.0,False,8.0,0.0,5445.0,158.0,58.0,5085.0,158.0,45.0
42,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_42.txt,19.0,19.0,19.0,19.0,0.0,-29.0,0.0,-29.0,19.0,19.0,19.0,-10.0,False,8.0,0.0,6630.0,185.0,70.0,6138.0,161.0,62.0
43,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_43.txt,5.0,5.0,5.0,5.0,0.0,-148.0,0.0,-148.0,5.0,5.0,5.0,-143.0,False,8.0,1.0,7480.0,214.0,72.0,7480.0,214.0,44.0
44,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_44.txt,14.0,14.0,14.0,14.0,34.0,34.0,34.0,34.0,34.0,34.0,48.0,48.0,False,8.0,1.0,4332.0,194.0,48.0,1920.0,104.0,24.0
45,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_45.txt,0.0,-145.0,0.0,-145.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,-121.0,False,8.0,2.0,3264.0,185.0,34.0,990.0,171.0,6.0
46,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_46.txt,66.0,66.0,66.0,66.0,0.0,-142.0,0.0,-142.0,66.0,66.0,66.0,-76.0,False,8.0,0.0,5566.0,202.0,60.0,2408.0,186.0,14.0
47,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_47.txt,0.0,-76.0,0.0,-76.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,-71.0,False,8.0,0.0,1584.0,125.0,21.0,1584.0,115.0,16.0
48,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_48.txt,0.0,-27.0,0.0,-27.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,-19.0,False,8.0,0.0,5092.0,169.0,67.0,4998.0,149.0,51.0
49,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_49.txt,28.0,28.0,28.0,28.0,0.0,-118.0,0.0,-118.0,28.0,28.0,28.0,-90.0,False,8.0,1.0,10731.0,220.0,89.0,10731.0,220.0,73.0
50,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_50.txt,0.0,-131.0,0.0,-131.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,-82.0,False,8.0,0.0,6946.0,235.0,70.0,4392.0,207.0,24.0
51,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_51.txt,0.0,-49.0,0.0,-49.0,0.0,-40.0,0.0,-40.0,0.0,-40.0,0.0,-89.0,True,8.0,1.0,4644.0,140.0,54.0,4644.0,140.0,54.0
52,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_52.txt,81.0,81.0,81.0,81.0,0.0,-166.0,0.0,-166.0,81.0,81.0,81.0,-85.0,False,8.0,1.0,8536.0,196.0,88.0,3363.0,196.0,19.0
53,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_53.txt,62.0,62.0,62.0,62.0,0.0,-135.0,0.0,-135.0,62.0,62.0,62.0,-73.0,False,8.0,0.0,6767.0,179.0,73.0,4228.0,179.0,28.0
54,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_54.txt,0.0,-130.0,0.0,-130.0,0.0,-5.0,0.0,-5.0,0.0,-5.0,0.0,-135.0,True,8.0,2.0,7084.0,200.0,61.0,7084.0,200.0,46.0
55,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_55.txt,61.0,61.0,61.0,61.0,0.0,-72.0,0.0,-72.0,61.0,61.0,61.0,-11.0,False,8.0,1.0,5330.0,154.0,65.0,1808.0,129.0,16.0
56,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_56.txt,0.0,-49.0,0.0,-49.0,0.0,-108.0,0.0,-108.0,0.0,-49.0,0.0,-157.0,True,8.0,1.0,13120.0,244.0,88.0,13120.0,244.0,80.0
57,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_57.txt,0.0,-46.0,0.0,-46.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,-11.0,False,8.0,0.0,4674.0,155.0,45.0,3960.0,133.0,45.0
58,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_58.txt,0.0,-47.0,0.0,-47.0,0.0,-17.0,0.0,-17.0,0.0,-17.0,0.0,-64.0,True,8.0,1.0,11808.0,219.0,96.0,11808.0,219.0,96.0
59,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_59.txt,0.0,-30.0,0.0,-30.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,-23.0,False,8.0,0.0,12060.0,236.0,90.0,8023.0,184.0,71.0
60,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_60.txt,0.0,-148.0,0.0,-148.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,-109.0,False,8.0,0.0,4536.0,188.0,56.0,3192.0,187.0,19.0
61,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_61.txt,21.0,21.0,21.0,21.0,0.0,-111.0,0.0,-111.0,21.0,21.0,21.0,-90.0,False,8.0,1.0,2640.0,221.0,23.0,332.0,168.0,2.0
62,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_62.txt,0.0,-37.0,0.0,-37.0,0.0,-86.0,0.0,-86.0,0.0,-37.0,0.0,-123.0,True,8.0,1.0,12080.0,231.0,80.0,12080.0,231.0,80.0
63,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_63.txt,5.0,5.0,5.0,5.0,0.0,-141.0,0.0,-141.0,5.0,5.0,5.0,-136.0,False,8.0,1.0,10640.0,222.0,93.0,10640.0,222.0,70.0
64,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_64.txt,0.0,-121.0,0.0,-121.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,-79.0,False,8.0,1.0,11904.0,249.0,96.0,11904.0,220.0,96.0
65,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_65.txt,51.0,51.0,51.0,51.0,0.0,-101.0,0.0,-101.0,51.0,51.0,51.0,-50.0,False,8.0,1.0,3198.0,149.0,52.0,1625.0,138.0,13.0
66,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_66.txt,50.0,50.0,50.0,50.0,0.0,-83.0,0.0,-83.0,50.0,50.0,50.0,-33.0,False,8.0,0.0,3280.0,181.0,49.0,396.0,135.0,3.0
67,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_67.txt,35.0,35.0,35.0,35.0,0.0,-85.0,0.0,-85.0,35.0,35.0,35.0,-50.0,False,8.0,0.0,7802.0,193.0,83.0,6394.0,185.0,46.0
68,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_68.txt,23.0,23.0,23.0,23.0,0.0,-94.0,0.0,-94.0,23.0,23.0,23.0,-71.0,False,8.0,1.0,13761.0,238.0,99.0,13761.0,238.0,99.0
69,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_69.txt,0.0,-46.0,0.0,-46.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,-33.0,False,8.0,0.0,10414.0,210.0,82.0,10414.0,209.0,82.0
70,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_70.txt,69.0,69.0,69.0,69.0,0.0,-180.0,0.0,-180.0,69.0,69.0,69.0,-111.0,False,8.0,1.0,7462.0,205.0,82.0,2850.0,205.0,15.0
71,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_71.txt,0.0,-74.0,0.0,-74.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,0.0,-76.0,True,8.0,1.0,13064.0,234.0,92.0,13064.0,234.0,92.0
72,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_72.txt,0.0,-86.0,0.0,-86.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-46.0,False,8.0,0.0,11844.0,225.0,84.0,11844.0,225.0,84.0
73,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_73.txt,0.0,-19.0,0.0,-19.0,0.0,-62.0,0.0,-62.0,0.0,-19.0,0.0,-81.0,True,8.0,2.0,8855.0,192.0,87.0,8855.0,192.0,77.0
74,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_74.txt,0.0,-106.0,0.0,-106.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,-34.0,False,8.0,1.0,11830.0,248.0,88.0,10384.0,206.0,88.0
75,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_75.txt,38.0,38.0,38.0,38.0,0.0,-124.0,0.0,-124.0,38.0,38.0,38.0,-86.0,False,8.0,0.0,4788.0,155.0,59.0,3250.0,155.0,25.0
76,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_76.txt,53.0,53.0,53.0,53.0,0.0,-21.0,0.0,-21.0,53.0,53.0,53.0,32.0,False,8.0,0.0,3996.0,145.0,38.0,2124.0,95.0,36.0
77,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_77.txt,78.0,78.0,78.0,78.0,0.0,-159.0,0.0,-159.0,78.0,78.0,78.0,-81.0,False,8.0,1.0,9006.0,210.0,83.0,7776.0,210.0,48.0
78,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_78.txt,0.0,-49.0,0.0,-49.0,0.0,-88.0,0.0,-88.0,0.0,-49.0,0.0,-137.0,True,8.0,1.0,9416.0,195.0,88.0,9416.0,195.0,88.0
79,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_79.txt,0.0,-137.0,0.0,-137.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,-17.0,False,8.0,1.0,12369.0,226.0,93.0,6552.0,198.0,42.0
80,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_80.txt,0.0,-77.0,0.0,-77.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-76.0,False,8.0,0.0,6336.0,175.0,66.0,6336.0,162.0,66.0
81,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_81.txt,0.0,-70.0,0.0,-70.0,0.0,-5.0,0.0,-5.0,0.0,-5.0,0.0,-75.0,True,8.0,2.0,4828.0,143.0,68.0,4828.0,139.0,68.0
82,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_82.txt,0.0,-146.0,0.0,-146.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,-114.0,False,8.0,0.0,6083.0,188.0,77.0,5472.0,188.0,36.0
83,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_83.txt,0.0,-13.0,0.0,-13.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,-1.0,False,8.0,0.0,6952.0,195.0,79.0,4774.0,139.0,62.0
84,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_84.txt,0.0,-76.0,0.0,-76.0,0.0,-38.0,0.0,-38.0,0.0,-38.0,0.0,-114.0,True,8.0,2.0,6715.0,164.0,79.0,6715.0,164.0,79.0
85,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_85.txt,0.0,-26.0,0.0,-26.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,-21.0,False,8.0,0.0,8827.0,227.0,91.0,8330.0,183.0,85.0
86,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_86.txt,64.0,64.0,64.0,64.0,0.0,-41.0,0.0,-41.0,64.0,64.0,64.0,23.0,False,8.0,1.0,16335.0,264.0,99.0,10413.0,206.0,89.0
87,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_87.txt,0.0,-47.0,0.0,-47.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,-15.0,False,8.0,0.0,5888.0,174.0,70.0,5810.0,153.0,70.0
88,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_88.txt,0.0,-81.0,0.0,-81.0,0.0,-19.0,0.0,-19.0,0.0,-19.0,0.0,-100.0,True,8.0,1.0,16704.0,270.0,96.0,16704.0,270.0,96.0
89,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_89.txt,7.0,7.0,7.0,7.0,0.0,-128.0,0.0,-128.0,7.0,7.0,7.0,-121.0,False,8.0,1.0,7155.0,188.0,71.0,7155.0,188.0,53.0
90,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_90.txt,0.0,-33.0,0.0,-33.0,0.0,-90.0,0.0,-90.0,0.0,-33.0,0.0,-123.0,True,8.0,1.0,8880.0,208.0,69.0,8880.0,208.0,60.0
91,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_91.txt,0.0,-65.0,0.0,-65.0,0.0,-68.0,0.0,-68.0,0.0,-65.0,0.0,-133.0,True,8.0,1.0,9373.0,194.0,91.0,9373.0,194.0,91.0
92,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_92.txt,0.0,-81.0,0.0,-81.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,-39.0,False,8.0,0.0,5355.0,175.0,70.0,3200.0,153.0,25.0
93,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_93.txt,33.0,33.0,33.0,33.0,0.0,-5.0,0.0,-5.0,33.0,33.0,33.0,28.0,False,8.0,0.0,1554.0,95.0,22.0,572.0,48.0,22.0
94,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_94.txt,7.0,7.0,7.0,7.0,0.0,-39.0,0.0,-39.0,7.0,7.0,7.0,-32.0,False,8.0,0.0,2520.0,103.0,43.0,2520.0,103.0,40.0
95,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_95.txt,0.0,-46.0,0.0,-46.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,-9.0,False,8.0,0.0,5454.0,156.0,55.0,5454.0,155.0,54.0
96,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_96.txt,0.0,-30.0,0.0,-30.0,0.0,-84.0,0.0,-84.0,0.0,-30.0,0.0,-114.0,True,8.0,1.0,13090.0,239.0,85.0,13090.0,239.0,85.0
97,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_97.txt,0.0,-42.0,0.0,-42.0,0.0,-128.0,0.0,-128.0,0.0,-42.0,0.0,-170.0,True,8.0,1.0,10850.0,225.0,86.0,10850.0,225.0,70.0
98,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_98.txt,6.0,6.0,6.0,6.0,0.0,-120.0,0.0,-120.0,6.0,6.0,6.0,-114.0,False,8.0,1.0,3172.0,148.0,47.0,3172.0,148.0,26.0
99,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_99.txt,6.0,6.0,6.0,6.0,0.0,-76.0,0.0,-76.0,6.0,6.0,6.0,-70.0,False,8.0,1.0,7392.0,173.0,77.0,7392.0,173.0,77.0
100,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_100.txt,17.0,17.0,17.0,17.0,0.0,-18.0,0.0,-18.0,17.0,17.0,17.0,-1.0,False,8.0,0.0,5976.0,167.0,72.0,5940.0,156.0,66.0
101,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_101.txt,30.0,30.0,30.0,30.0,0.0,-86.0,0.0,-86.0,30.0,30.0,30.0,-56.0,False,8.0,0.0,4104.0,198.0,56.0,3692.0,168.0,26.0
102,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_102.txt,2.0,2.0,2.0,2.0,0.0,-16.0,0.0,-16.0,2.0,2.0,2.0,-14.0,False,8.0,0.0,5520.0,178.0,51.0,4704.0,145.0,49.0
103,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_103.txt,0.0,-44.0,0.0,-44.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,-34.0,False,8.0,1.0,6565.0,174.0,65.0,6540.0,169.0,60.0
104,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_104.txt,0.0,-11.0,0.0,-11.0,0.0,-141.0,0.0,-141.0,0.0,-11.0,0.0,-152.0,True,8.0,1.0,13923.0,244.0,91.0,13923.0,244.0,91.0
105,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_105.txt,0.0,-82.0,0.0,-82.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,-66.0,False,8.0,0.0,10912.0,219.0,88.0,10912.0,212.0,88.0
106,uniform,outputs/agents_2/items_3/gpt4o/persona_based0/output_106.txt,18.0,18.0,18.0,18.0,0.0,-92.0,0.0,-92.0,18.0,18.0,18.0,-74.0,False,8.0,0.0,16533.0,266.0,99.0,16533.0,266.0,99.0
