Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
11,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_11.txt,0.0,-88.0,0.0,-88.0,0.0,-32.0,0.0,-32.0,0.0,-32.0,0.0,-120.0,True,64.0,5.0,60250.0,494.0,241.0,60250.0,491.0,241.0
12,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_12.txt,0.0,-206.0,0.0,-206.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,-162.0,False,64.0,7.0,36096.0,398.0,188.0,35245.0,398.0,133.0
13,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_13.txt,0.0,-169.0,0.0,-169.0,0.0,-29.0,0.0,-29.0,0.0,-29.0,0.0,-198.0,True,64.0,10.0,38220.0,392.0,182.0,33434.0,375.0,146.0
14,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_14.txt,0.0,-124.0,0.0,-124.0,0.0,-4.0,0.0,-4.0,0.0,-4.0,0.0,-128.0,True,64.0,4.0,44517.0,422.0,209.0,44517.0,422.0,209.0
15,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_15.txt,0.0,-41.0,0.0,-41.0,0.0,-206.0,0.0,-206.0,0.0,-41.0,0.0,-247.0,True,64.0,7.0,39032.0,428.0,174.0,37332.0,428.0,122.0
16,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_16.txt,0.0,-139.0,0.0,-139.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,-61.0,False,64.0,4.0,40512.0,408.0,192.0,31623.0,376.0,127.0
17,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_17.txt,0.0,-161.0,0.0,-161.0,0.0,-57.0,0.0,-57.0,0.0,-57.0,0.0,-218.0,True,64.0,10.0,44908.0,424.0,206.0,44908.0,424.0,206.0
18,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_18.txt,0.0,-73.0,0.0,-73.0,0.0,-106.0,0.0,-106.0,0.0,-73.0,0.0,-179.0,True,64.0,4.0,42560.0,414.0,190.0,42560.0,414.0,190.0
19,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_19.txt,0.0,-41.0,0.0,-41.0,0.0,-41.0,0.0,-41.0,0.0,-41.0,0.0,-82.0,True,64.0,11.0,28875.0,356.0,152.0,18419.0,276.0,113.0
20,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_20.txt,0.0,-132.0,0.0,-132.0,0.0,-105.0,0.0,-105.0,0.0,-105.0,0.0,-237.0,True,64.0,10.0,42636.0,428.0,189.0,42636.0,415.0,187.0
21,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_21.txt,0.0,-19.0,0.0,-19.0,0.0,-49.0,0.0,-49.0,0.0,-19.0,0.0,-68.0,True,64.0,6.0,23688.0,314.0,145.0,22139.0,300.0,131.0
22,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_22.txt,0.0,-128.0,0.0,-128.0,0.0,-63.0,0.0,-63.0,0.0,-63.0,0.0,-191.0,True,64.0,10.0,22246.0,357.0,130.0,22246.0,325.0,98.0
23,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_23.txt,75.0,75.0,75.0,75.0,0.0,-146.0,0.0,-146.0,75.0,75.0,75.0,-71.0,False,64.0,4.0,45333.0,426.0,207.0,33580.0,376.0,146.0
24,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_24.txt,0.0,-96.0,0.0,-96.0,0.0,-33.0,0.0,-33.0,0.0,-33.0,0.0,-129.0,True,64.0,4.0,26386.0,325.0,158.0,26386.0,325.0,158.0
25,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_25.txt,0.0,-165.0,0.0,-165.0,0.0,-77.0,0.0,-77.0,0.0,-77.0,0.0,-242.0,True,64.0,10.0,36022.0,383.0,171.0,36022.0,383.0,166.0
26,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_26.txt,94.0,94.0,94.0,94.0,0.0,-98.0,0.0,-98.0,94.0,94.0,94.0,-4.0,False,64.0,3.0,38306.0,442.0,179.0,22680.0,354.0,84.0
27,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_27.txt,0.0,-44.0,0.0,-44.0,0.0,-71.0,0.0,-71.0,0.0,-44.0,0.0,-115.0,True,64.0,7.0,49940.0,447.0,220.0,39996.0,400.0,198.0
28,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_28.txt,0.0,-93.0,0.0,-93.0,0.0,-236.0,0.0,-236.0,0.0,-93.0,0.0,-329.0,True,64.0,9.0,63304.0,521.0,234.0,63304.0,521.0,193.0
29,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_29.txt,0.0,-21.0,0.0,-21.0,0.0,-53.0,0.0,-53.0,0.0,-21.0,0.0,-74.0,True,64.0,3.0,35784.0,390.0,174.0,34081.0,370.0,173.0
30,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_30.txt,0.0,-68.0,0.0,-68.0,0.0,-170.0,0.0,-170.0,0.0,-68.0,0.0,-238.0,True,64.0,7.0,47520.0,459.0,184.0,47520.0,446.0,176.0
31,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_31.txt,0.0,-47.0,0.0,-47.0,0.0,-154.0,0.0,-154.0,0.0,-47.0,0.0,-201.0,True,64.0,10.0,31040.0,354.0,160.0,29600.0,345.0,160.0
32,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_32.txt,0.0,-1.0,0.0,-1.0,0.0,-148.0,0.0,-148.0,0.0,-1.0,0.0,-149.0,True,64.0,4.0,47285.0,438.0,203.0,47285.0,438.0,193.0
33,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_33.txt,0.0,-59.0,0.0,-59.0,0.0,-52.0,0.0,-52.0,0.0,-52.0,0.0,-111.0,True,64.0,5.0,21021.0,290.0,143.0,21021.0,290.0,143.0
34,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_34.txt,0.0,-6.0,0.0,-6.0,0.0,-64.0,0.0,-64.0,0.0,-6.0,0.0,-70.0,True,64.0,5.0,12771.0,228.0,105.0,12771.0,228.0,99.0
35,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_35.txt,0.0,-244.0,0.0,-244.0,0.0,-33.0,0.0,-33.0,0.0,-33.0,0.0,-277.0,True,64.0,10.0,28325.0,378.0,145.0,28325.0,378.0,103.0
36,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_36.txt,0.0,-83.0,0.0,-83.0,0.0,-149.0,0.0,-149.0,0.0,-83.0,0.0,-232.0,True,64.0,12.0,32072.0,369.0,159.0,32072.0,363.0,152.0
37,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_37.txt,0.0,-90.0,0.0,-90.0,0.0,-58.0,0.0,-58.0,0.0,-58.0,0.0,-148.0,True,64.0,10.0,41385.0,422.0,203.0,41004.0,405.0,201.0
38,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_38.txt,0.0,-16.0,0.0,-16.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-14.0,False,64.0,6.0,53482.0,473.0,216.0,32100.0,364.0,150.0
39,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_39.txt,0.0,-170.0,0.0,-170.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,-106.0,False,64.0,5.0,23681.0,335.0,128.0,11186.0,285.0,47.0
40,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_40.txt,0.0,-137.0,0.0,-137.0,0.0,-48.0,0.0,-48.0,0.0,-48.0,0.0,-185.0,True,64.0,5.0,43260.0,416.0,206.0,43260.0,416.0,206.0
41,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_41.txt,0.0,-50.0,0.0,-50.0,0.0,-104.0,0.0,-104.0,0.0,-50.0,0.0,-154.0,True,64.0,11.0,24208.0,314.0,152.0,22608.0,301.0,144.0
42,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_42.txt,0.0,-60.0,0.0,-60.0,0.0,-67.0,0.0,-67.0,0.0,-60.0,0.0,-127.0,True,64.0,4.0,35512.0,377.0,184.0,35512.0,377.0,184.0
43,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_43.txt,0.0,-150.0,0.0,-150.0,0.0,-91.0,0.0,-91.0,0.0,-91.0,0.0,-241.0,True,64.0,8.0,54492.0,467.0,228.0,54492.0,467.0,228.0
44,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_44.txt,0.0,-8.0,0.0,-8.0,0.0,-58.0,0.0,-58.0,0.0,-8.0,0.0,-66.0,True,64.0,5.0,32130.0,359.0,177.0,32130.0,359.0,170.0
45,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_45.txt,0.0,-23.0,0.0,-23.0,0.0,-146.0,0.0,-146.0,0.0,-23.0,0.0,-169.0,True,64.0,10.0,14976.0,257.0,107.0,14442.0,257.0,83.0
46,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_46.txt,22.0,22.0,22.0,22.0,0.0,-122.0,0.0,-122.0,22.0,22.0,22.0,-100.0,False,64.0,8.0,29415.0,352.0,159.0,23381.0,330.0,103.0
47,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_47.txt,0.0,-97.0,0.0,-97.0,0.0,-100.0,0.0,-100.0,0.0,-97.0,0.0,-197.0,True,64.0,7.0,44660.0,423.0,203.0,44660.0,423.0,203.0
48,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_48.txt,0.0,-112.0,0.0,-112.0,0.0,-82.0,0.0,-82.0,0.0,-82.0,0.0,-194.0,True,64.0,8.0,38304.0,396.0,178.0,38304.0,396.0,168.0
49,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_49.txt,0.0,-66.0,0.0,-66.0,0.0,-129.0,0.0,-129.0,0.0,-66.0,0.0,-195.0,True,64.0,8.0,52170.0,457.0,222.0,42780.0,416.0,186.0
50,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_50.txt,0.0,-137.0,0.0,-137.0,0.0,-85.0,0.0,-85.0,0.0,-85.0,0.0,-222.0,True,64.0,8.0,33540.0,367.0,172.0,33540.0,367.0,172.0
51,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_51.txt,0.0,-115.0,0.0,-115.0,0.0,-21.0,0.0,-21.0,0.0,-21.0,0.0,-136.0,True,64.0,9.0,19436.0,304.0,123.0,18178.0,271.0,122.0
52,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_52.txt,0.0,-97.0,0.0,-97.0,0.0,-109.0,0.0,-109.0,0.0,-97.0,0.0,-206.0,True,64.0,4.0,52364.0,459.0,212.0,52364.0,459.0,212.0
53,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_53.txt,0.0,-119.0,0.0,-119.0,0.0,-115.0,0.0,-115.0,0.0,-115.0,0.0,-234.0,True,64.0,8.0,40887.0,408.0,177.0,40887.0,408.0,177.0
54,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_54.txt,0.0,-49.0,0.0,-49.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,13.0,False,64.0,9.0,50184.0,456.0,217.0,26928.0,329.0,153.0
55,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_55.txt,0.0,-108.0,0.0,-108.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,-46.0,False,64.0,3.0,57334.0,490.0,218.0,43736.0,438.0,154.0
56,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_56.txt,0.0,-34.0,0.0,-34.0,0.0,-111.0,0.0,-111.0,0.0,-34.0,0.0,-145.0,True,64.0,4.0,33741.0,370.0,174.0,33741.0,370.0,163.0
57,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_57.txt,0.0,-136.0,0.0,-136.0,0.0,-4.0,0.0,-4.0,0.0,-4.0,0.0,-140.0,True,64.0,5.0,35192.0,380.0,167.0,35076.0,380.0,158.0
58,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_58.txt,45.0,45.0,45.0,45.0,0.0,-205.0,0.0,-205.0,45.0,45.0,45.0,-160.0,False,64.0,5.0,27145.0,449.0,137.0,22563.0,396.0,69.0
59,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_59.txt,0.0,-86.0,0.0,-86.0,0.0,-108.0,0.0,-108.0,0.0,-86.0,0.0,-194.0,True,64.0,7.0,32490.0,361.0,171.0,32490.0,361.0,171.0
60,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_60.txt,15.0,15.0,15.0,15.0,0.0,-176.0,0.0,-176.0,15.0,15.0,15.0,-161.0,False,64.0,10.0,17303.0,288.0,125.0,16892.0,288.0,82.0
61,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_61.txt,30.0,30.0,30.0,30.0,0.0,-128.0,0.0,-128.0,30.0,30.0,30.0,-98.0,False,64.0,7.0,51606.0,465.0,222.0,40915.0,412.0,167.0
62,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_62.txt,0.0,-36.0,0.0,-36.0,0.0,-139.0,0.0,-139.0,0.0,-36.0,0.0,-175.0,True,64.0,8.0,38480.0,395.0,185.0,37114.0,395.0,154.0
63,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_63.txt,0.0,-81.0,0.0,-81.0,0.0,-113.0,0.0,-113.0,0.0,-81.0,0.0,-194.0,True,64.0,6.0,47515.0,452.0,215.0,47515.0,436.0,215.0
64,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_64.txt,0.0,-42.0,0.0,-42.0,0.0,-42.0,0.0,-42.0,0.0,-42.0,0.0,-84.0,True,64.0,8.0,45318.0,458.0,196.0,27940.0,347.0,127.0
65,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_65.txt,0.0,-186.0,0.0,-186.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,-106.0,False,64.0,4.0,44880.0,433.0,201.0,40230.0,433.0,135.0
66,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_66.txt,0.0,-52.0,0.0,-52.0,0.0,-126.0,0.0,-126.0,0.0,-52.0,0.0,-178.0,True,64.0,12.0,30690.0,353.0,155.0,30690.0,353.0,155.0
67,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_67.txt,0.0,-139.0,0.0,-139.0,0.0,-80.0,0.0,-80.0,0.0,-80.0,0.0,-219.0,True,64.0,12.0,25862.0,327.0,145.0,25862.0,327.0,134.0
68,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_68.txt,0.0,-142.0,0.0,-142.0,0.0,-80.0,0.0,-80.0,0.0,-80.0,0.0,-222.0,True,64.0,7.0,45600.0,430.0,190.0,45600.0,430.0,190.0
69,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_69.txt,0.0,-6.0,0.0,-6.0,0.0,-247.0,0.0,-247.0,0.0,-6.0,0.0,-253.0,True,64.0,12.0,44265.0,423.0,198.0,42182.0,423.0,161.0
70,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_70.txt,0.0,-139.0,0.0,-139.0,0.0,-163.0,0.0,-163.0,0.0,-139.0,0.0,-302.0,True,64.0,8.0,68121.0,522.0,261.0,68121.0,522.0,261.0
71,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_71.txt,0.0,-13.0,0.0,-13.0,0.0,-109.0,0.0,-109.0,0.0,-13.0,0.0,-122.0,True,64.0,8.0,29210.0,369.0,148.0,25488.0,344.0,108.0
72,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_72.txt,0.0,-142.0,0.0,-142.0,0.0,-33.0,0.0,-33.0,0.0,-33.0,0.0,-175.0,True,64.0,8.0,35011.0,380.0,176.0,35011.0,380.0,157.0
73,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_73.txt,6.0,6.0,6.0,6.0,0.0,-147.0,0.0,-147.0,6.0,6.0,6.0,-141.0,False,64.0,7.0,44070.0,426.0,195.0,31978.0,389.0,118.0
74,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_74.txt,0.0,-131.0,0.0,-131.0,0.0,-16.0,0.0,-16.0,0.0,-16.0,0.0,-147.0,True,64.0,7.0,39900.0,403.0,181.0,39900.0,403.0,175.0
75,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_75.txt,0.0,-85.0,0.0,-85.0,0.0,-35.0,0.0,-35.0,0.0,-35.0,0.0,-120.0,True,64.0,6.0,25092.0,333.0,153.0,24453.0,314.0,143.0
76,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_76.txt,0.0,-151.0,0.0,-151.0,0.0,-24.0,0.0,-24.0,0.0,-24.0,0.0,-175.0,True,64.0,6.0,53240.0,465.0,220.0,47520.0,444.0,180.0
77,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_77.txt,0.0,-113.0,0.0,-113.0,0.0,-111.0,0.0,-111.0,0.0,-111.0,0.0,-224.0,True,64.0,11.0,33264.0,369.0,170.0,33264.0,366.0,168.0
78,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_78.txt,0.0,-111.0,0.0,-111.0,0.0,-143.0,0.0,-143.0,0.0,-111.0,0.0,-254.0,True,64.0,14.0,25688.0,321.0,152.0,25688.0,321.0,152.0
79,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_79.txt,0.0,-119.0,0.0,-119.0,0.0,-104.0,0.0,-104.0,0.0,-104.0,0.0,-223.0,True,64.0,11.0,33000.0,387.0,155.0,33000.0,370.0,150.0
80,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_80.txt,31.0,31.0,31.0,31.0,0.0,-52.0,0.0,-52.0,31.0,31.0,31.0,-21.0,False,64.0,5.0,24676.0,335.0,145.0,21888.0,296.0,144.0
81,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_81.txt,0.0,-94.0,0.0,-94.0,0.0,-81.0,0.0,-81.0,0.0,-81.0,0.0,-175.0,True,64.0,6.0,40500.0,412.0,180.0,40500.0,405.0,180.0
82,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_82.txt,0.0,-97.0,0.0,-97.0,0.0,-127.0,0.0,-127.0,0.0,-97.0,0.0,-224.0,True,64.0,10.0,38060.0,393.0,191.0,38060.0,393.0,173.0
83,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_83.txt,0.0,-73.0,0.0,-73.0,0.0,-42.0,0.0,-42.0,0.0,-42.0,0.0,-115.0,True,64.0,6.0,38356.0,405.0,172.0,33823.0,376.0,149.0
84,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_84.txt,0.0,-128.0,0.0,-128.0,0.0,-43.0,0.0,-43.0,0.0,-43.0,0.0,-171.0,True,64.0,13.0,24252.0,352.0,142.0,22672.0,317.0,109.0
85,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_85.txt,0.0,-59.0,0.0,-59.0,0.0,-139.0,0.0,-139.0,0.0,-59.0,0.0,-198.0,True,64.0,9.0,32940.0,363.0,180.0,32940.0,363.0,180.0
86,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_86.txt,0.0,-80.0,0.0,-80.0,0.0,-31.0,0.0,-31.0,0.0,-31.0,0.0,-111.0,True,64.0,6.0,23691.0,308.0,149.0,21330.0,293.0,135.0
87,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_87.txt,0.0,-120.0,0.0,-120.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,-101.0,False,64.0,9.0,49500.0,446.0,220.0,30954.0,365.0,134.0
88,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_88.txt,33.0,33.0,33.0,33.0,0.0,-194.0,0.0,-194.0,33.0,33.0,33.0,-161.0,False,64.0,10.0,22475.0,322.0,145.0,20210.0,321.0,86.0
89,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_89.txt,0.0,-5.0,0.0,-5.0,0.0,-147.0,0.0,-147.0,0.0,-5.0,0.0,-152.0,True,64.0,10.0,24948.0,317.0,154.0,22470.0,317.0,107.0
90,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_90.txt,0.0,-229.0,0.0,-229.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,-165.0,False,64.0,4.0,51120.0,456.0,216.0,44759.0,456.0,143.0
91,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_91.txt,0.0,-57.0,0.0,-57.0,0.0,-168.0,0.0,-168.0,0.0,-57.0,0.0,-225.0,True,64.0,7.0,48805.0,461.0,215.0,48174.0,445.0,186.0
92,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_92.txt,0.0,-68.0,0.0,-68.0,0.0,-105.0,0.0,-105.0,0.0,-68.0,0.0,-173.0,True,64.0,8.0,35800.0,388.0,179.0,32802.0,373.0,142.0
93,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_93.txt,0.0,-36.0,0.0,-36.0,0.0,-164.0,0.0,-164.0,0.0,-36.0,0.0,-200.0,True,64.0,11.0,29925.0,366.0,167.0,29925.0,358.0,133.0
94,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_94.txt,0.0,-56.0,0.0,-56.0,0.0,-76.0,0.0,-76.0,0.0,-56.0,0.0,-132.0,True,64.0,4.0,34854.0,395.0,160.0,34854.0,379.0,157.0
95,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_95.txt,0.0,-186.0,0.0,-186.0,0.0,-31.0,0.0,-31.0,0.0,-31.0,0.0,-217.0,True,64.0,9.0,42612.0,427.0,202.0,42612.0,427.0,159.0
96,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_96.txt,0.0,-200.0,0.0,-200.0,0.0,-98.0,0.0,-98.0,0.0,-98.0,0.0,-298.0,True,64.0,13.0,50592.0,458.0,186.0,50592.0,458.0,186.0
97,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_97.txt,0.0,-66.0,0.0,-66.0,0.0,-105.0,0.0,-105.0,0.0,-66.0,0.0,-171.0,True,64.0,11.0,18288.0,271.0,127.0,18288.0,271.0,127.0
98,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_98.txt,0.0,-131.0,0.0,-131.0,0.0,-103.0,0.0,-103.0,0.0,-103.0,0.0,-234.0,True,64.0,9.0,46964.0,435.0,199.0,46964.0,435.0,199.0
99,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_99.txt,0.0,-34.0,0.0,-34.0,0.0,-78.0,0.0,-78.0,0.0,-34.0,0.0,-112.0,True,64.0,7.0,43645.0,420.0,203.0,36400.0,383.0,175.0
100,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_100.txt,0.0,-48.0,0.0,-48.0,0.0,-265.0,0.0,-265.0,0.0,-48.0,0.0,-313.0,True,64.0,10.0,35894.0,411.0,156.0,35258.0,411.0,122.0
101,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_101.txt,0.0,-63.0,0.0,-63.0,0.0,-30.0,0.0,-30.0,0.0,-30.0,0.0,-93.0,True,64.0,4.0,39390.0,397.0,195.0,39390.0,397.0,195.0
102,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_102.txt,0.0,-78.0,0.0,-78.0,0.0,-44.0,0.0,-44.0,0.0,-44.0,0.0,-122.0,True,64.0,10.0,20520.0,287.0,139.0,19877.0,282.0,139.0
103,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_103.txt,0.0,-33.0,0.0,-33.0,0.0,-27.0,0.0,-27.0,0.0,-27.0,0.0,-60.0,True,64.0,3.0,48894.0,463.0,202.0,42385.0,418.0,173.0
104,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_104.txt,0.0,-145.0,0.0,-145.0,0.0,-159.0,0.0,-159.0,0.0,-145.0,0.0,-304.0,True,64.0,10.0,61425.0,498.0,225.0,61425.0,498.0,225.0
105,uniform,outputs/agents_2/items_6/gpt4o/persona_based0/output_105.txt,0.0,-86.0,0.0,-86.0,0.0,-100.0,0.0,-100.0,0.0,-86.0,0.0,-186.0,True,64.0,7.0,43452.0,417.0,204.0,43452.0,417.0,204.0
