Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
11,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_11.txt,0.0,-127.0,0.0,-127.0,0.0,-23.0,0.0,-23.0,0.0,-23.0,0.0,-150.0,True,16.0,2.0,19177.0,278.0,127.0,19177.0,278.0,127.0
12,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_12.txt,8.0,8.0,8.0,8.0,0.0,-63.0,0.0,-63.0,8.0,8.0,8.0,-55.0,False,16.0,1.0,11837.0,240.0,96.0,11242.0,223.0,77.0
13,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_13.txt,0.0,-139.0,0.0,-139.0,0.0,-27.0,0.0,-27.0,0.0,-27.0,0.0,-166.0,True,16.0,3.0,10721.0,222.0,91.0,10721.0,222.0,71.0
14,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_14.txt,0.0,-75.0,0.0,-75.0,0.0,-95.0,0.0,-95.0,0.0,-75.0,0.0,-170.0,True,16.0,2.0,24613.0,314.0,151.0,24613.0,314.0,151.0
15,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_15.txt,4.0,4.0,4.0,4.0,0.0,-141.0,0.0,-141.0,4.0,4.0,4.0,-137.0,False,16.0,0.0,13410.0,244.0,90.0,12551.0,240.0,77.0
16,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_16.txt,0.0,-92.0,0.0,-92.0,0.0,-21.0,0.0,-21.0,0.0,-21.0,0.0,-113.0,True,16.0,1.0,19551.0,280.0,133.0,19551.0,280.0,133.0
17,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_17.txt,0.0,-2.0,0.0,-2.0,0.0,-71.0,0.0,-71.0,0.0,-2.0,0.0,-73.0,True,16.0,1.0,19844.0,285.0,121.0,19844.0,285.0,121.0
18,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_18.txt,0.0,-152.0,0.0,-152.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,-126.0,False,16.0,0.0,20340.0,293.0,113.0,20340.0,293.0,113.0
19,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_19.txt,0.0,-128.0,0.0,-128.0,0.0,-4.0,0.0,-4.0,0.0,-4.0,0.0,-132.0,True,16.0,3.0,10230.0,215.0,93.0,10011.0,212.0,71.0
20,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_20.txt,0.0,-25.0,0.0,-25.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,23.0,False,16.0,2.0,16940.0,289.0,113.0,10205.0,222.0,65.0
21,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_21.txt,0.0,-96.0,0.0,-96.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-93.0,False,16.0,0.0,9916.0,208.0,76.0,9916.0,208.0,74.0
22,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_22.txt,0.0,-112.0,0.0,-112.0,0.0,-98.0,0.0,-98.0,0.0,-98.0,0.0,-210.0,True,16.0,4.0,23023.0,304.0,143.0,23023.0,304.0,143.0
23,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_23.txt,114.0,114.0,114.0,114.0,0.0,-187.0,0.0,-187.0,114.0,114.0,114.0,-73.0,False,16.0,1.0,15147.0,279.0,113.0,6990.0,263.0,30.0
24,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_24.txt,42.0,42.0,42.0,42.0,0.0,-89.0,0.0,-89.0,42.0,42.0,42.0,-47.0,False,16.0,1.0,9999.0,203.0,99.0,7315.0,188.0,55.0
25,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_25.txt,0.0,-124.0,0.0,-124.0,0.0,-16.0,0.0,-16.0,0.0,-16.0,0.0,-140.0,True,16.0,2.0,15974.0,261.0,103.0,15974.0,261.0,98.0
26,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_26.txt,0.0,-11.0,0.0,-11.0,0.0,-26.0,0.0,-26.0,0.0,-11.0,0.0,-37.0,True,16.0,2.0,5922.0,166.0,63.0,5922.0,157.0,63.0
27,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_27.txt,0.0,-102.0,0.0,-102.0,0.0,-27.0,0.0,-27.0,0.0,-27.0,0.0,-129.0,True,16.0,3.0,7293.0,194.0,67.0,7293.0,194.0,51.0
28,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_28.txt,0.0,-122.0,0.0,-122.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,-92.0,False,16.0,1.0,8100.0,204.0,75.0,8100.0,204.0,54.0
29,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_29.txt,0.0,-87.0,0.0,-87.0,0.0,-51.0,0.0,-51.0,0.0,-51.0,0.0,-138.0,True,16.0,2.0,15748.0,251.0,124.0,15748.0,251.0,124.0
30,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_30.txt,0.0,-72.0,0.0,-72.0,0.0,-76.0,0.0,-76.0,0.0,-72.0,0.0,-148.0,True,16.0,2.0,17157.0,262.0,129.0,17157.0,262.0,129.0
31,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_31.txt,84.0,84.0,84.0,84.0,0.0,-140.0,0.0,-140.0,84.0,84.0,84.0,-56.0,False,16.0,0.0,12707.0,241.0,99.0,11658.0,241.0,67.0
32,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_32.txt,0.0,-14.0,0.0,-14.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,19.0,False,16.0,1.0,22646.0,313.0,137.0,15543.0,256.0,99.0
33,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_33.txt,0.0,-67.0,0.0,-67.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,-21.0,False,16.0,2.0,13344.0,250.0,102.0,8288.0,204.0,56.0
34,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_34.txt,0.0,-189.0,0.0,-189.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,-116.0,False,16.0,1.0,12960.0,263.0,96.0,8550.0,263.0,38.0
35,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_35.txt,35.0,35.0,35.0,35.0,0.0,-59.0,0.0,-59.0,35.0,35.0,35.0,-24.0,False,16.0,2.0,16968.0,299.0,102.0,13464.0,234.0,102.0
36,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_36.txt,0.0,-81.0,0.0,-81.0,0.0,-68.0,0.0,-68.0,0.0,-68.0,0.0,-149.0,True,16.0,2.0,19519.0,280.0,131.0,19519.0,280.0,131.0
37,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_37.txt,0.0,-241.0,0.0,-241.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,-159.0,False,16.0,2.0,19600.0,300.0,112.0,12699.0,300.0,51.0
38,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_38.txt,0.0,-8.0,0.0,-8.0,0.0,-87.0,0.0,-87.0,0.0,-8.0,0.0,-95.0,True,16.0,1.0,11316.0,215.0,92.0,11316.0,215.0,92.0
39,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_39.txt,0.0,-127.0,0.0,-127.0,0.0,-34.0,0.0,-34.0,0.0,-34.0,0.0,-161.0,True,16.0,1.0,18352.0,272.0,124.0,18352.0,272.0,124.0
40,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_40.txt,21.0,21.0,21.0,21.0,0.0,-123.0,0.0,-123.0,21.0,21.0,21.0,-102.0,False,16.0,1.0,11011.0,252.0,94.0,9860.0,228.0,58.0
41,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_41.txt,0.0,-114.0,0.0,-114.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-110.0,False,16.0,1.0,7350.0,239.0,77.0,7350.0,217.0,42.0
42,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_42.txt,0.0,-55.0,0.0,-55.0,0.0,-48.0,0.0,-48.0,0.0,-48.0,0.0,-103.0,True,16.0,2.0,23711.0,318.0,147.0,23711.0,312.0,131.0
43,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_43.txt,0.0,-87.0,0.0,-87.0,0.0,-96.0,0.0,-96.0,0.0,-87.0,0.0,-183.0,True,16.0,2.0,21042.0,293.0,126.0,21042.0,293.0,126.0
44,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_44.txt,55.0,55.0,55.0,55.0,0.0,-58.0,0.0,-58.0,55.0,55.0,55.0,-3.0,False,16.0,2.0,11776.0,220.0,96.0,5000.0,165.0,40.0
45,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_45.txt,0.0,-45.0,0.0,-45.0,0.0,-183.0,0.0,-183.0,0.0,-45.0,0.0,-228.0,True,16.0,3.0,15521.0,270.0,93.0,15521.0,270.0,83.0
46,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_46.txt,0.0,-12.0,0.0,-12.0,0.0,-47.0,0.0,-47.0,0.0,-12.0,0.0,-59.0,True,16.0,3.0,5395.0,161.0,65.0,5395.0,148.0,65.0
47,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_47.txt,0.0,-19.0,0.0,-19.0,0.0,-48.0,0.0,-48.0,0.0,-19.0,0.0,-67.0,True,16.0,1.0,23800.0,312.0,140.0,23800.0,310.0,140.0
48,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_48.txt,0.0,-78.0,0.0,-78.0,0.0,-94.0,0.0,-94.0,0.0,-78.0,0.0,-172.0,True,16.0,3.0,13225.0,230.0,115.0,13225.0,230.0,115.0
49,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_49.txt,81.0,81.0,81.0,81.0,23.0,23.0,23.0,23.0,81.0,81.0,104.0,104.0,False,16.0,4.0,12789.0,234.0,106.0,2553.0,106.0,37.0
50,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_50.txt,17.0,17.0,17.0,17.0,0.0,-84.0,0.0,-84.0,17.0,17.0,17.0,-67.0,False,16.0,0.0,18696.0,275.0,123.0,18696.0,275.0,123.0
51,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_51.txt,0.0,-35.0,0.0,-35.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,4.0,False,16.0,2.0,17820.0,273.0,123.0,11176.0,215.0,88.0
52,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_52.txt,0.0,-201.0,0.0,-201.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,-175.0,False,16.0,3.0,10292.0,254.0,83.0,7665.0,254.0,35.0
53,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_53.txt,0.0,-50.0,0.0,-50.0,0.0,-132.0,0.0,-132.0,0.0,-50.0,0.0,-182.0,True,16.0,1.0,31584.0,356.0,168.0,31584.0,356.0,168.0
54,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_54.txt,0.0,-101.0,0.0,-101.0,0.0,-5.0,0.0,-5.0,0.0,-5.0,0.0,-106.0,True,16.0,2.0,25619.0,327.0,137.0,25296.0,322.0,136.0
55,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_55.txt,194.0,194.0,194.0,194.0,0.0,-197.0,0.0,-197.0,194.0,194.0,194.0,-3.0,False,16.0,0.0,15480.0,266.0,106.0,0.0,219.0,0.0
56,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_56.txt,22.0,22.0,22.0,22.0,0.0,-89.0,0.0,-89.0,22.0,22.0,22.0,-67.0,False,16.0,0.0,12528.0,255.0,108.0,9976.0,230.0,58.0
57,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_57.txt,0.0,-35.0,0.0,-35.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,-6.0,False,16.0,2.0,13857.0,265.0,93.0,5850.0,189.0,39.0
58,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_58.txt,0.0,-32.0,0.0,-32.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-30.0,False,16.0,0.0,10920.0,250.0,94.0,9120.0,194.0,80.0
59,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_59.txt,0.0,-97.0,0.0,-97.0,0.0,-84.0,0.0,-84.0,0.0,-84.0,0.0,-181.0,True,16.0,4.0,14835.0,244.0,115.0,14835.0,244.0,115.0
60,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_60.txt,0.0,-92.0,0.0,-92.0,0.0,-23.0,0.0,-23.0,0.0,-23.0,0.0,-115.0,True,16.0,2.0,24790.0,319.0,134.0,24790.0,319.0,134.0
61,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_61.txt,0.0,-78.0,0.0,-78.0,0.0,-83.0,0.0,-83.0,0.0,-78.0,0.0,-161.0,True,16.0,2.0,17400.0,266.0,116.0,17400.0,266.0,116.0
62,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_62.txt,0.0,-211.0,0.0,-211.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,-170.0,False,16.0,3.0,24624.0,323.0,152.0,20970.0,323.0,90.0
63,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_63.txt,0.0,-117.0,0.0,-117.0,0.0,-73.0,0.0,-73.0,0.0,-73.0,0.0,-190.0,True,16.0,2.0,20460.0,287.0,132.0,20460.0,287.0,132.0
64,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_64.txt,0.0,-108.0,0.0,-108.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,-69.0,False,16.0,2.0,15288.0,270.0,98.0,8601.0,230.0,47.0
65,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_65.txt,0.0,-122.0,0.0,-122.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,-81.0,False,16.0,2.0,15488.0,251.0,121.0,13494.0,251.0,78.0
66,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_66.txt,0.0,-44.0,0.0,-44.0,0.0,-70.0,0.0,-70.0,0.0,-44.0,0.0,-114.0,True,16.0,2.0,16240.0,256.0,117.0,16240.0,256.0,116.0
67,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_67.txt,0.0,-188.0,0.0,-188.0,0.0,-14.0,0.0,-14.0,0.0,-14.0,0.0,-202.0,True,16.0,4.0,18705.0,302.0,125.0,18705.0,302.0,87.0
68,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_68.txt,0.0,-29.0,0.0,-29.0,0.0,-96.0,0.0,-96.0,0.0,-29.0,0.0,-125.0,True,16.0,3.0,21038.0,291.0,134.0,21038.0,291.0,134.0
69,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_69.txt,0.0,-173.0,0.0,-173.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,-130.0,False,16.0,2.0,21450.0,305.0,112.0,21450.0,305.0,110.0
70,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_70.txt,0.0,-200.0,0.0,-200.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,-120.0,False,16.0,2.0,16790.0,267.0,115.0,9990.0,267.0,45.0
71,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_71.txt,0.0,-100.0,0.0,-100.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,-40.0,False,16.0,2.0,23226.0,319.0,147.0,15399.0,264.0,87.0
72,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_72.txt,1.0,1.0,1.0,1.0,0.0,-49.0,0.0,-49.0,1.0,1.0,1.0,-48.0,False,16.0,0.0,11590.0,277.0,98.0,10921.0,230.0,67.0
73,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_73.txt,0.0,-110.0,0.0,-110.0,0.0,-115.0,0.0,-115.0,0.0,-110.0,0.0,-225.0,True,16.0,2.0,26640.0,329.0,144.0,26640.0,329.0,144.0
74,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_74.txt,0.0,-60.0,0.0,-60.0,0.0,-71.0,0.0,-71.0,0.0,-60.0,0.0,-131.0,True,16.0,4.0,12506.0,243.0,101.0,12019.0,220.0,101.0
75,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_75.txt,0.0,-62.0,0.0,-62.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,-8.0,False,16.0,2.0,6984.0,172.0,72.0,3502.0,137.0,34.0
76,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_76.txt,0.0,-65.0,0.0,-65.0,0.0,-48.0,0.0,-48.0,0.0,-48.0,0.0,-113.0,True,16.0,4.0,8736.0,190.0,80.0,8736.0,190.0,78.0
77,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_77.txt,0.0,-73.0,0.0,-73.0,0.0,-119.0,0.0,-119.0,0.0,-73.0,0.0,-192.0,True,16.0,4.0,17640.0,267.0,120.0,17640.0,267.0,120.0
78,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_78.txt,0.0,-57.0,0.0,-57.0,0.0,-52.0,0.0,-52.0,0.0,-52.0,0.0,-109.0,True,16.0,2.0,13589.0,234.0,107.0,13589.0,234.0,107.0
79,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_79.txt,35.0,35.0,35.0,35.0,0.0,-73.0,0.0,-73.0,35.0,35.0,35.0,-38.0,False,16.0,0.0,12201.0,230.0,83.0,10560.0,212.0,80.0
80,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_80.txt,0.0,-88.0,0.0,-88.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,-66.0,False,16.0,2.0,27225.0,332.0,165.0,25776.0,323.0,144.0
81,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_81.txt,0.0,-52.0,0.0,-52.0,0.0,-12.0,0.0,-12.0,0.0,-12.0,0.0,-64.0,True,16.0,1.0,9295.0,224.0,83.0,9044.0,201.0,68.0
82,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_82.txt,37.0,37.0,37.0,37.0,0.0,-156.0,0.0,-156.0,37.0,37.0,37.0,-119.0,False,16.0,2.0,23256.0,311.0,136.0,20520.0,311.0,95.0
83,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_83.txt,0.0,-72.0,0.0,-72.0,0.0,-106.0,0.0,-106.0,0.0,-72.0,0.0,-178.0,True,16.0,2.0,18080.0,273.0,113.0,18080.0,273.0,113.0
84,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_84.txt,0.0,-136.0,0.0,-136.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-134.0,False,16.0,1.0,23296.0,324.0,129.0,20700.0,320.0,90.0
85,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_85.txt,11.0,11.0,11.0,11.0,0.0,-36.0,0.0,-36.0,11.0,11.0,11.0,-25.0,False,16.0,0.0,16104.0,296.0,122.0,10790.0,231.0,65.0
86,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_86.txt,0.0,-34.0,0.0,-34.0,0.0,-96.0,0.0,-96.0,0.0,-34.0,0.0,-130.0,True,16.0,3.0,9840.0,203.0,89.0,9840.0,203.0,80.0
87,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_87.txt,0.0,-70.0,0.0,-70.0,0.0,-50.0,0.0,-50.0,0.0,-50.0,0.0,-120.0,True,16.0,4.0,21090.0,317.0,126.0,17825.0,270.0,115.0
88,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_88.txt,0.0,-95.0,0.0,-95.0,0.0,-23.0,0.0,-23.0,0.0,-23.0,0.0,-118.0,True,16.0,3.0,24174.0,326.0,153.0,18370.0,277.0,110.0
89,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_89.txt,0.0,-4.0,0.0,-4.0,0.0,-106.0,0.0,-106.0,0.0,-4.0,0.0,-110.0,True,16.0,1.0,17980.0,287.0,124.0,17836.0,287.0,91.0
90,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_90.txt,0.0,-19.0,0.0,-19.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,34.0,False,16.0,1.0,9440.0,198.0,80.0,5103.0,144.0,63.0
91,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_91.txt,0.0,-213.0,0.0,-213.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,-164.0,False,16.0,2.0,32580.0,366.0,180.0,25389.0,366.0,93.0
92,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_92.txt,0.0,0.0,0.0,0.0,0.0,-118.0,0.0,-118.0,0.0,0.0,0.0,-118.0,True,16.0,2.0,8122.0,193.0,65.0,8122.0,193.0,62.0
93,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_93.txt,0.0,-101.0,0.0,-101.0,0.0,-75.0,0.0,-75.0,0.0,-75.0,0.0,-176.0,True,16.0,1.0,26671.0,328.0,149.0,26671.0,328.0,149.0
94,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_94.txt,0.0,-28.0,0.0,-28.0,0.0,-125.0,0.0,-125.0,0.0,-28.0,0.0,-153.0,True,16.0,2.0,29205.0,352.0,165.0,29205.0,342.0,165.0
95,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_95.txt,0.0,-76.0,0.0,-76.0,0.0,-11.0,0.0,-11.0,0.0,-11.0,0.0,-87.0,True,16.0,1.0,18550.0,281.0,106.0,18550.0,281.0,106.0
96,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_96.txt,0.0,-128.0,0.0,-128.0,0.0,-28.0,0.0,-28.0,0.0,-28.0,0.0,-156.0,True,16.0,3.0,12328.0,269.0,94.0,12328.0,251.0,67.0
97,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_97.txt,0.0,-100.0,0.0,-100.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,-84.0,False,16.0,0.0,4879.0,166.0,57.0,4879.0,160.0,41.0
98,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_98.txt,36.0,36.0,36.0,36.0,0.0,-133.0,0.0,-133.0,36.0,36.0,36.0,-97.0,False,16.0,1.0,16815.0,272.0,111.0,16815.0,272.0,95.0
99,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_99.txt,74.0,74.0,74.0,74.0,0.0,-162.0,0.0,-162.0,74.0,74.0,74.0,-88.0,False,16.0,0.0,19152.0,293.0,126.0,15912.0,293.0,72.0
100,uniform,outputs/agents_2/items_4/gpt4o/zero_shot0/output_100.txt,0.0,-86.0,0.0,-86.0,0.0,-36.0,0.0,-36.0,0.0,-36.0,0.0,-122.0,True,16.0,2.0,25754.0,321.0,158.0,25754.0,321.0,158.0
