Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
37,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_37.txt,0.0,-107.0,0.0,-107.0,0.0,-125.0,0.0,-125.0,0.0,-107.0,0.0,-232.0,True,128.0,9.0,66528.0,519.0,233.0,66528.0,519.0,231.0
38,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_38.txt,0.0,-231.0,0.0,-231.0,0.0,-102.0,0.0,-102.0,0.0,-102.0,0.0,-333.0,True,128.0,16.0,63438.0,509.0,219.0,63438.0,509.0,218.0
39,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_39.txt,0.0,-83.0,0.0,-83.0,0.0,-139.0,0.0,-139.0,0.0,-83.0,0.0,-222.0,True,128.0,17.0,39767.0,408.0,188.0,33768.0,369.0,168.0
40,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_40.txt,0.0,-143.0,0.0,-143.0,0.0,-144.0,0.0,-144.0,0.0,-143.0,0.0,-287.0,True,128.0,25.0,44096.0,420.0,208.0,44096.0,420.0,208.0
41,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_41.txt,0.0,-267.0,0.0,-267.0,0.0,-14.0,0.0,-14.0,0.0,-14.0,0.0,-281.0,True,128.0,16.0,78870.0,579.0,240.0,63027.0,572.0,149.0
42,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_42.txt,0.0,-22.0,0.0,-22.0,0.0,-53.0,0.0,-53.0,0.0,-22.0,0.0,-75.0,True,128.0,20.0,59616.0,508.0,211.0,37696.0,400.0,152.0
43,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_43.txt,0.0,-142.0,0.0,-142.0,0.0,-143.0,0.0,-143.0,0.0,-142.0,0.0,-285.0,True,128.0,24.0,50680.0,461.0,193.0,46930.0,437.0,190.0
44,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_44.txt,0.0,-142.0,0.0,-142.0,0.0,-152.0,0.0,-152.0,0.0,-142.0,0.0,-294.0,True,128.0,19.0,53743.0,464.0,223.0,53743.0,464.0,223.0
45,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_45.txt,126.0,126.0,126.0,126.0,0.0,-292.0,0.0,-292.0,126.0,126.0,126.0,-166.0,False,128.0,6.0,54120.0,483.0,210.0,44516.0,483.0,124.0
46,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_46.txt,43.0,43.0,43.0,43.0,5.0,5.0,5.0,5.0,43.0,43.0,48.0,48.0,False,128.0,13.0,47561.0,473.0,199.0,26125.0,334.0,125.0
47,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_47.txt,0.0,-35.0,0.0,-35.0,0.0,-143.0,0.0,-143.0,0.0,-35.0,0.0,-178.0,True,128.0,17.0,37530.0,448.0,168.0,32490.0,399.0,114.0
48,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_48.txt,0.0,-136.0,0.0,-136.0,0.0,-89.0,0.0,-89.0,0.0,-89.0,0.0,-225.0,True,128.0,16.0,66816.0,526.0,256.0,62331.0,500.0,237.0
49,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_49.txt,0.0,-75.0,0.0,-75.0,0.0,-198.0,0.0,-198.0,0.0,-75.0,0.0,-273.0,True,128.0,19.0,48336.0,441.0,212.0,48020.0,441.0,196.0
50,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_50.txt,109.0,109.0,109.0,109.0,0.0,-213.0,0.0,-213.0,109.0,109.0,109.0,-104.0,False,128.0,22.0,37697.0,402.0,180.0,19383.0,304.0,91.0
51,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_51.txt,0.0,-3.0,0.0,-3.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,29.0,False,128.0,12.0,47850.0,464.0,208.0,27125.0,342.0,125.0
52,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_52.txt,0.0,-138.0,0.0,-138.0,0.0,-101.0,0.0,-101.0,0.0,-101.0,0.0,-239.0,True,128.0,20.0,41202.0,407.0,192.0,40896.0,405.0,192.0
53,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_53.txt,223.0,223.0,223.0,223.0,5.0,5.0,5.0,5.0,223.0,223.0,228.0,228.0,False,128.0,16.0,63036.0,513.0,241.0,12551.0,240.0,77.0
54,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_54.txt,0.0,-52.0,0.0,-52.0,0.0,-139.0,0.0,-139.0,0.0,-52.0,0.0,-191.0,True,128.0,12.0,55890.0,473.0,230.0,52170.0,457.0,222.0
55,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_55.txt,178.0,178.0,178.0,178.0,0.0,-273.0,0.0,-273.0,178.0,178.0,178.0,-95.0,False,128.0,16.0,41612.0,408.0,202.0,18786.0,365.0,62.0
56,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_56.txt,72.0,72.0,72.0,72.0,0.0,-121.0,0.0,-121.0,72.0,72.0,72.0,-49.0,False,128.0,14.0,58300.0,496.0,223.0,36068.0,411.0,127.0
57,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_57.txt,141.0,141.0,141.0,141.0,0.0,-118.0,0.0,-118.0,141.0,141.0,141.0,23.0,False,128.0,17.0,45760.0,429.0,208.0,18018.0,311.0,77.0
58,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_58.txt,0.0,-28.0,0.0,-28.0,0.0,-141.0,0.0,-141.0,0.0,-28.0,0.0,-169.0,True,128.0,11.0,63392.0,514.0,225.0,61950.0,505.0,210.0
59,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_59.txt,13.0,13.0,13.0,13.0,0.0,-33.0,0.0,-33.0,13.0,13.0,13.0,-20.0,False,128.0,20.0,43361.0,491.0,179.0,27816.0,350.0,122.0
60,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_60.txt,0.0,-356.0,0.0,-356.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,-255.0,False,128.0,17.0,52441.0,483.0,229.0,34142.0,483.0,86.0
61,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_61.txt,52.0,52.0,52.0,52.0,0.0,-220.0,0.0,-220.0,52.0,52.0,52.0,-168.0,False,128.0,8.0,64372.0,529.0,242.0,61404.0,529.0,172.0
62,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_62.txt,0.0,-89.0,0.0,-89.0,0.0,-110.0,0.0,-110.0,0.0,-89.0,0.0,-199.0,True,128.0,17.0,37682.0,393.0,178.0,37682.0,393.0,166.0
63,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_63.txt,0.0,-86.0,0.0,-86.0,0.0,-135.0,0.0,-135.0,0.0,-86.0,0.0,-221.0,True,128.0,14.0,53788.0,464.0,226.0,53788.0,464.0,226.0
64,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_64.txt,0.0,-51.0,0.0,-51.0,0.0,-178.0,0.0,-178.0,0.0,-51.0,0.0,-229.0,True,128.0,14.0,53568.0,471.0,218.0,53568.0,471.0,192.0
65,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_65.txt,0.0,-99.0,0.0,-99.0,0.0,-88.0,0.0,-88.0,0.0,-88.0,0.0,-187.0,True,128.0,20.0,47034.0,435.0,201.0,42800.0,414.0,200.0
66,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_66.txt,0.0,-37.0,0.0,-37.0,0.0,-98.0,0.0,-98.0,0.0,-37.0,0.0,-135.0,True,128.0,11.0,50544.0,455.0,217.0,47089.0,434.0,217.0
67,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_67.txt,83.0,83.0,83.0,83.0,0.0,-134.0,0.0,-134.0,83.0,83.0,83.0,-51.0,False,128.0,20.0,45500.0,432.0,206.0,26180.0,348.0,110.0
68,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_68.txt,140.0,140.0,140.0,140.0,0.0,-357.0,0.0,-357.0,140.0,140.0,140.0,-217.0,False,128.0,10.0,29052.0,421.0,147.0,6579.0,404.0,17.0
69,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_69.txt,0.0,-77.0,0.0,-77.0,0.0,-156.0,0.0,-156.0,0.0,-77.0,0.0,-233.0,True,128.0,15.0,78793.0,566.0,261.0,76734.0,555.0,261.0
70,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_70.txt,12.0,12.0,12.0,12.0,0.0,-71.0,0.0,-71.0,12.0,12.0,12.0,-59.0,False,128.0,15.0,52460.0,459.0,215.0,35872.0,388.0,152.0
71,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_71.txt,0.0,-80.0,0.0,-80.0,0.0,-163.0,0.0,-163.0,0.0,-80.0,0.0,-243.0,True,128.0,19.0,47286.0,442.0,213.0,47286.0,435.0,213.0
72,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_72.txt,0.0,-57.0,0.0,-57.0,0.0,-240.0,0.0,-240.0,0.0,-57.0,0.0,-297.0,True,128.0,23.0,47124.0,456.0,194.0,40377.0,442.0,129.0
73,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_73.txt,0.0,-95.0,0.0,-95.0,0.0,-30.0,0.0,-30.0,0.0,-30.0,0.0,-125.0,True,128.0,9.0,41907.0,412.0,188.0,37036.0,385.0,188.0
74,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_74.txt,0.0,-97.0,0.0,-97.0,0.0,-113.0,0.0,-113.0,0.0,-97.0,0.0,-210.0,True,128.0,11.0,73794.0,545.0,251.0,73794.0,545.0,251.0
75,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_75.txt,46.0,46.0,46.0,46.0,0.0,-198.0,0.0,-198.0,46.0,46.0,46.0,-152.0,False,128.0,9.0,39592.0,407.0,196.0,35406.0,407.0,126.0
76,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_76.txt,0.0,-185.0,0.0,-185.0,0.0,-49.0,0.0,-49.0,0.0,-49.0,0.0,-234.0,True,128.0,14.0,48060.0,447.0,214.0,48060.0,447.0,180.0
77,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_77.txt,0.0,-106.0,0.0,-106.0,0.0,-155.0,0.0,-155.0,0.0,-106.0,0.0,-261.0,True,128.0,17.0,70395.0,532.0,247.0,70395.0,532.0,247.0
78,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_78.txt,0.0,-104.0,0.0,-104.0,0.0,-20.0,0.0,-20.0,0.0,-20.0,0.0,-124.0,True,128.0,15.0,37697.0,402.0,183.0,32712.0,373.0,141.0
79,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_79.txt,0.0,-157.0,0.0,-157.0,0.0,-93.0,0.0,-93.0,0.0,-93.0,0.0,-250.0,True,128.0,15.0,42813.0,414.0,201.0,42813.0,414.0,201.0
80,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_80.txt,37.0,37.0,37.0,37.0,0.0,-294.0,0.0,-294.0,37.0,37.0,37.0,-257.0,False,128.0,14.0,38570.0,492.0,172.0,32640.0,469.0,85.0
81,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_81.txt,19.0,19.0,19.0,19.0,0.0,-328.0,0.0,-328.0,19.0,19.0,19.0,-309.0,False,128.0,17.0,43186.0,472.0,178.0,34960.0,472.0,92.0
82,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_82.txt,0.0,-135.0,0.0,-135.0,0.0,-173.0,0.0,-173.0,0.0,-135.0,0.0,-308.0,True,128.0,19.0,56420.0,477.0,223.0,56420.0,477.0,217.0
83,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_83.txt,88.0,88.0,88.0,88.0,0.0,-270.0,0.0,-270.0,88.0,88.0,88.0,-182.0,False,128.0,18.0,46189.0,440.0,209.0,35625.0,410.0,125.0
84,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_84.txt,0.0,-167.0,0.0,-167.0,0.0,-121.0,0.0,-121.0,0.0,-121.0,0.0,-288.0,True,128.0,15.0,66960.0,519.0,240.0,66960.0,519.0,240.0
85,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_85.txt,0.0,-222.0,0.0,-222.0,0.0,-28.0,0.0,-28.0,0.0,-28.0,0.0,-250.0,True,128.0,18.0,27508.0,391.0,131.0,27508.0,391.0,92.0
86,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_86.txt,0.0,-49.0,0.0,-49.0,0.0,-212.0,0.0,-212.0,0.0,-49.0,0.0,-261.0,True,128.0,17.0,43068.0,439.0,188.0,43068.0,439.0,148.0
87,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_87.txt,0.0,-57.0,0.0,-57.0,0.0,-190.0,0.0,-190.0,0.0,-57.0,0.0,-247.0,True,128.0,16.0,69300.0,561.0,245.0,68060.0,537.0,205.0
88,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_88.txt,80.0,80.0,80.0,80.0,0.0,-136.0,0.0,-136.0,80.0,80.0,80.0,-56.0,False,128.0,13.0,55388.0,471.0,227.0,32186.0,387.0,121.0
89,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_89.txt,0.0,-130.0,0.0,-130.0,0.0,-23.0,0.0,-23.0,0.0,-23.0,0.0,-153.0,True,128.0,13.0,57400.0,491.0,222.0,47827.0,452.0,169.0
90,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_90.txt,0.0,-10.0,0.0,-10.0,0.0,-300.0,0.0,-300.0,0.0,-10.0,0.0,-310.0,True,128.0,23.0,40528.0,455.0,169.0,36256.0,455.0,103.0
91,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_91.txt,0.0,-62.0,0.0,-62.0,0.0,-59.0,0.0,-59.0,0.0,-59.0,0.0,-121.0,True,128.0,16.0,39245.0,402.0,190.0,35776.0,380.0,172.0
92,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_92.txt,77.0,77.0,77.0,77.0,0.0,-227.0,0.0,-227.0,77.0,77.0,77.0,-150.0,False,128.0,10.0,45816.0,443.0,205.0,41752.0,443.0,136.0
93,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_93.txt,0.0,-362.0,0.0,-362.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,-259.0,False,128.0,13.0,41870.0,467.0,178.0,25110.0,467.0,62.0
94,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_94.txt,0.0,-46.0,0.0,-46.0,0.0,-106.0,0.0,-106.0,0.0,-46.0,0.0,-152.0,True,128.0,16.0,35313.0,386.0,183.0,32636.0,363.0,164.0
95,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_95.txt,0.0,-113.0,0.0,-113.0,0.0,-175.0,0.0,-175.0,0.0,-113.0,0.0,-288.0,True,128.0,20.0,56088.0,474.0,228.0,56088.0,474.0,228.0
96,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_96.txt,0.0,-139.0,0.0,-139.0,0.0,-143.0,0.0,-143.0,0.0,-139.0,0.0,-282.0,True,128.0,17.0,56048.0,474.0,226.0,56048.0,474.0,226.0
97,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_97.txt,0.0,-123.0,0.0,-123.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-124.0,True,128.0,11.0,38316.0,396.0,190.0,32976.0,373.0,144.0
98,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_98.txt,0.0,-65.0,0.0,-65.0,0.0,-174.0,0.0,-174.0,0.0,-65.0,0.0,-239.0,True,128.0,17.0,53345.0,462.0,227.0,53345.0,462.0,227.0
99,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_99.txt,0.0,-10.0,0.0,-10.0,0.0,-112.0,0.0,-112.0,0.0,-10.0,0.0,-122.0,True,128.0,12.0,42460.0,426.0,193.0,35465.0,378.0,173.0
100,uniform,outputs/agents_2/items_7/gpt4o/zero_shot0/output_100.txt,0.0,-75.0,0.0,-75.0,0.0,-111.0,0.0,-111.0,0.0,-75.0,0.0,-186.0,True,128.0,10.0,34255.0,376.0,167.0,34255.0,376.0,155.0
