Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
16,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_16.txt,24.0,24.0,24.0,24.0,0.0,-151.0,0.0,-151.0,24.0,24.0,24.0,-127.0,False,512.0,38.0,57824.0,486.0,231.0,86224.0,589.0,272.0
17,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_17.txt,98.0,98.0,98.0,98.0,0.0,-248.0,0.0,-248.0,98.0,98.0,98.0,-150.0,False,512.0,41.0,69978.0,539.0,254.0,56112.0,502.0,168.0
18,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_18.txt,0.0,-308.0,0.0,-308.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,-219.0,False,512.0,66.0,74477.0,558.0,252.0,47376.0,502.0,126.0
19,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_19.txt,0.0,-197.0,0.0,-197.0,0.0,-141.0,0.0,-141.0,0.0,-141.0,0.0,-338.0,True,512.0,61.0,114030.0,677.0,319.0,114030.0,677.0,315.0
20,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_20.txt,0.0,-9.0,0.0,-9.0,0.0,-74.0,0.0,-74.0,0.0,-9.0,0.0,-83.0,True,512.0,59.0,84128.0,605.0,282.0,62100.0,500.0,230.0
21,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_21.txt,115.0,115.0,115.0,115.0,0.0,-298.0,0.0,-298.0,115.0,115.0,115.0,-183.0,False,512.0,44.0,54400.0,481.0,216.0,37500.0,475.0,100.0
22,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_22.txt,0.0,-195.0,0.0,-195.0,0.0,-123.0,0.0,-123.0,0.0,-123.0,0.0,-318.0,True,512.0,60.0,87730.0,593.0,283.0,87730.0,593.0,283.0
23,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_23.txt,0.0,-289.0,0.0,-289.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,-279.0,False,512.0,57.0,62976.0,504.0,247.0,56279.0,504.0,167.0
24,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_24.txt,0.0,-50.0,0.0,-50.0,0.0,-287.0,0.0,-287.0,0.0,-50.0,0.0,-337.0,True,512.0,51.0,120056.0,707.0,344.0,116952.0,707.0,264.0
25,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_25.txt,0.0,-77.0,0.0,-77.0,0.0,-246.0,0.0,-246.0,0.0,-77.0,0.0,-323.0,True,512.0,63.0,104280.0,646.0,316.0,98725.0,634.0,275.0
26,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_26.txt,47.0,47.0,47.0,47.0,0.0,-99.0,0.0,-99.0,47.0,47.0,47.0,-52.0,False,512.0,37.0,57723.0,555.0,218.0,42372.0,453.0,132.0
27,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_27.txt,0.0,-120.0,0.0,-120.0,0.0,-191.0,0.0,-191.0,0.0,-120.0,0.0,-311.0,True,512.0,58.0,112993.0,675.0,319.0,112993.0,674.0,313.0
28,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_28.txt,0.0,-70.0,0.0,-70.0,0.0,-46.0,0.0,-46.0,0.0,-46.0,0.0,-116.0,True,512.0,43.0,89908.0,650.0,286.0,76245.0,566.0,221.0
29,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_29.txt,0.0,-182.0,0.0,-182.0,0.0,-96.0,0.0,-96.0,0.0,-96.0,0.0,-278.0,True,512.0,57.0,107625.0,662.0,323.0,107236.0,655.0,323.0
30,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_30.txt,0.0,-93.0,0.0,-93.0,0.0,-151.0,0.0,-151.0,0.0,-93.0,0.0,-244.0,True,512.0,72.0,114597.0,678.0,331.0,94962.0,617.0,294.0
31,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_31.txt,29.0,29.0,29.0,29.0,0.0,-262.0,0.0,-262.0,29.0,29.0,29.0,-233.0,False,512.0,65.0,65910.0,538.0,239.0,52244.0,501.0,148.0
32,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_32.txt,0.0,-431.0,0.0,-431.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-331.0,False,512.0,43.0,93825.0,660.0,294.0,78275.0,660.0,155.0
33,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_33.txt,104.0,104.0,104.0,104.0,0.0,-6.0,0.0,-6.0,104.0,104.0,104.0,98.0,False,512.0,62.0,68145.0,556.0,253.0,32396.0,360.0,178.0
34,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_34.txt,0.0,-141.0,0.0,-141.0,0.0,-9.0,0.0,-9.0,0.0,-9.0,0.0,-150.0,True,512.0,74.0,96192.0,622.0,289.0,66352.0,518.0,232.0
35,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_35.txt,0.0,-83.0,0.0,-83.0,0.0,-261.0,0.0,-261.0,0.0,-83.0,0.0,-344.0,True,512.0,75.0,69849.0,566.0,238.0,67968.0,561.0,177.0
36,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_36.txt,0.0,-81.0,0.0,-81.0,0.0,-303.0,0.0,-303.0,0.0,-81.0,0.0,-384.0,True,512.0,59.0,99000.0,635.0,289.0,99000.0,635.0,275.0
37,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_37.txt,105.0,105.0,105.0,105.0,0.0,-145.0,0.0,-145.0,105.0,105.0,105.0,-40.0,False,512.0,53.0,79980.0,572.0,276.0,52490.0,471.0,181.0
38,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_38.txt,0.0,-53.0,0.0,-53.0,0.0,-138.0,0.0,-138.0,0.0,-53.0,0.0,-191.0,True,512.0,54.0,121910.0,699.0,334.0,102680.0,642.0,302.0
39,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_39.txt,0.0,-69.0,0.0,-69.0,0.0,-117.0,0.0,-117.0,0.0,-69.0,0.0,-186.0,True,512.0,52.0,110400.0,675.0,314.0,96162.0,623.0,282.0
40,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_40.txt,0.0,-8.0,0.0,-8.0,0.0,-187.0,0.0,-187.0,0.0,-8.0,0.0,-195.0,True,512.0,37.0,123543.0,705.0,339.0,117968.0,696.0,292.0
41,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_41.txt,0.0,-77.0,0.0,-77.0,0.0,-153.0,0.0,-153.0,0.0,-77.0,0.0,-230.0,True,512.0,46.0,73185.0,557.0,261.0,72558.0,539.0,261.0
42,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_42.txt,0.0,-166.0,0.0,-166.0,0.0,-155.0,0.0,-155.0,0.0,-155.0,0.0,-321.0,True,512.0,64.0,101680.0,638.0,310.0,101680.0,638.0,310.0
43,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_43.txt,0.0,-39.0,0.0,-39.0,0.0,-99.0,0.0,-99.0,0.0,-39.0,0.0,-138.0,True,512.0,48.0,80478.0,569.0,271.0,66516.0,517.0,241.0
44,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_44.txt,239.0,239.0,239.0,239.0,0.0,-351.0,0.0,-351.0,239.0,239.0,239.0,-112.0,False,512.0,22.0,78447.0,577.0,268.0,48405.0,566.0,105.0
45,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_45.txt,0.0,-297.0,0.0,-297.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,-274.0,False,512.0,47.0,99193.0,635.0,302.0,89676.0,635.0,212.0
46,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_46.txt,0.0,-97.0,0.0,-97.0,0.0,-168.0,0.0,-168.0,0.0,-97.0,0.0,-265.0,True,512.0,49.0,92736.0,612.0,285.0,92736.0,612.0,276.0
47,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_47.txt,0.0,-168.0,0.0,-168.0,0.0,-91.0,0.0,-91.0,0.0,-91.0,0.0,-259.0,True,512.0,61.0,74250.0,556.0,258.0,74250.0,547.0,250.0
48,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_48.txt,0.0,-139.0,0.0,-139.0,0.0,-244.0,0.0,-244.0,0.0,-139.0,0.0,-383.0,True,512.0,82.0,65792.0,513.0,256.0,65792.0,513.0,256.0
49,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_49.txt,0.0,-88.0,0.0,-88.0,0.0,-148.0,0.0,-148.0,0.0,-88.0,0.0,-236.0,True,512.0,60.0,65372.0,515.0,243.0,64746.0,515.0,218.0
50,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_50.txt,68.0,68.0,68.0,68.0,0.0,0.0,0.0,0.0,68.0,68.0,68.0,68.0,False,512.0,40.0,84632.0,592.0,288.0,49910.0,447.0,217.0
51,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_51.txt,0.0,-153.0,0.0,-153.0,0.0,-101.0,0.0,-101.0,0.0,-101.0,0.0,-254.0,True,512.0,44.0,108558.0,659.0,326.0,108558.0,659.0,326.0
52,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_52.txt,0.0,-281.0,0.0,-281.0,0.0,-121.0,0.0,-121.0,0.0,-121.0,0.0,-402.0,True,512.0,76.0,108075.0,668.0,312.0,108075.0,668.0,275.0
53,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_53.txt,0.0,-197.0,0.0,-197.0,0.0,-160.0,0.0,-160.0,0.0,-160.0,0.0,-357.0,True,512.0,74.0,95654.0,621.0,299.0,95654.0,621.0,283.0
54,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_54.txt,0.0,-39.0,0.0,-39.0,0.0,-23.0,0.0,-23.0,0.0,-23.0,0.0,-62.0,True,512.0,53.0,68420.0,536.0,251.0,49104.0,446.0,198.0
55,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_55.txt,0.0,-189.0,0.0,-189.0,0.0,-71.0,0.0,-71.0,0.0,-71.0,0.0,-260.0,True,512.0,52.0,88752.0,605.0,283.0,88752.0,602.0,258.0
56,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_56.txt,0.0,-119.0,0.0,-119.0,0.0,-276.0,0.0,-276.0,0.0,-119.0,0.0,-395.0,True,512.0,96.0,77430.0,557.0,267.0,72921.0,550.0,223.0
57,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_57.txt,26.0,26.0,26.0,26.0,0.0,-89.0,0.0,-89.0,26.0,26.0,26.0,-63.0,False,512.0,42.0,90440.0,616.0,288.0,70112.0,537.0,224.0
58,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_58.txt,0.0,-75.0,0.0,-75.0,0.0,-55.0,0.0,-55.0,0.0,-55.0,0.0,-130.0,True,512.0,56.0,121272.0,698.0,326.0,89376.0,598.0,294.0
59,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_59.txt,150.0,150.0,150.0,150.0,67.0,67.0,67.0,67.0,150.0,150.0,217.0,217.0,False,512.0,69.0,116288.0,684.0,322.0,36366.0,383.0,174.0
60,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_60.txt,0.0,-101.0,0.0,-101.0,0.0,-167.0,0.0,-167.0,0.0,-101.0,0.0,-268.0,True,512.0,70.0,48314.0,441.0,216.0,48314.0,441.0,203.0
61,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_61.txt,140.0,140.0,140.0,140.0,0.0,-113.0,0.0,-113.0,140.0,140.0,140.0,27.0,False,512.0,50.0,95310.0,623.0,300.0,49742.0,477.0,154.0
62,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_62.txt,0.0,-79.0,0.0,-79.0,0.0,-209.0,0.0,-209.0,0.0,-79.0,0.0,-288.0,True,512.0,59.0,90567.0,608.0,292.0,90567.0,608.0,261.0
63,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_63.txt,0.0,-112.0,0.0,-112.0,0.0,-235.0,0.0,-235.0,0.0,-112.0,0.0,-347.0,True,512.0,79.0,72044.0,549.0,248.0,72044.0,549.0,217.0
64,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_64.txt,92.0,92.0,92.0,92.0,0.0,-446.0,0.0,-446.0,92.0,92.0,92.0,-354.0,False,512.0,55.0,146880.0,782.0,362.0,137997.0,782.0,269.0
65,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_65.txt,0.0,-96.0,0.0,-96.0,0.0,-226.0,0.0,-226.0,0.0,-96.0,0.0,-322.0,True,512.0,61.0,102003.0,644.0,305.0,102003.0,644.0,281.0
66,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_66.txt,0.0,-119.0,0.0,-119.0,0.0,-52.0,0.0,-52.0,0.0,-52.0,0.0,-171.0,True,512.0,55.0,79728.0,579.0,266.0,68072.0,522.0,254.0
67,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_67.txt,0.0,-75.0,0.0,-75.0,0.0,-108.0,0.0,-108.0,0.0,-75.0,0.0,-183.0,True,512.0,60.0,73140.0,568.0,259.0,64070.0,513.0,215.0
68,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_68.txt,0.0,-40.0,0.0,-40.0,0.0,-216.0,0.0,-216.0,0.0,-40.0,0.0,-256.0,True,512.0,81.0,132404.0,735.0,347.0,92851.0,620.0,253.0
69,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_69.txt,0.0,-101.0,0.0,-101.0,0.0,-133.0,0.0,-133.0,0.0,-101.0,0.0,-234.0,True,512.0,58.0,79431.0,573.0,253.0,69264.0,541.0,208.0
70,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_70.txt,0.0,-50.0,0.0,-50.0,0.0,-27.0,0.0,-27.0,0.0,-27.0,0.0,-77.0,True,512.0,22.0,42946.0,415.0,199.0,42946.0,415.0,197.0
71,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_71.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,512.0,16.0,107016.0,667.0,309.0,333670.0,1157.0,547.0
72,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_72.txt,0.0,-69.0,0.0,-69.0,0.0,-81.0,0.0,-81.0,0.0,-69.0,0.0,-150.0,True,512.0,57.0,52488.0,477.0,225.0,46299.0,436.0,183.0
73,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_73.txt,0.0,-25.0,0.0,-25.0,0.0,-248.0,0.0,-248.0,0.0,-25.0,0.0,-273.0,True,512.0,80.0,88740.0,601.0,275.0,68992.0,548.0,196.0
74,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_74.txt,0.0,-118.0,0.0,-118.0,0.0,-189.0,0.0,-189.0,0.0,-118.0,0.0,-307.0,True,512.0,64.0,102951.0,648.0,310.0,102920.0,642.0,310.0
75,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_75.txt,0.0,-98.0,0.0,-98.0,0.0,-213.0,0.0,-213.0,0.0,-98.0,0.0,-311.0,True,512.0,61.0,120405.0,695.0,345.0,120405.0,694.0,345.0
76,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_76.txt,0.0,-41.0,0.0,-41.0,0.0,-149.0,0.0,-149.0,0.0,-41.0,0.0,-190.0,True,512.0,58.0,110536.0,671.0,328.0,93288.0,614.0,276.0
77,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_77.txt,0.0,-91.0,0.0,-91.0,0.0,-136.0,0.0,-136.0,0.0,-91.0,0.0,-227.0,True,512.0,64.0,91245.0,631.0,301.0,79624.0,565.0,269.0
78,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_78.txt,2.0,2.0,2.0,2.0,167.0,167.0,167.0,167.0,167.0,167.0,169.0,169.0,False,512.0,57.0,115311.0,680.0,323.0,47280.0,437.0,197.0
79,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_79.txt,0.0,-100.0,0.0,-100.0,0.0,-116.0,0.0,-116.0,0.0,-100.0,0.0,-216.0,True,512.0,64.0,59214.0,492.0,233.0,54912.0,472.0,208.0
80,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_80.txt,36.0,36.0,36.0,36.0,0.0,-314.0,0.0,-314.0,36.0,36.0,36.0,-278.0,False,512.0,54.0,50224.0,494.0,209.0,43848.0,494.0,116.0
81,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_81.txt,0.0,-85.0,0.0,-85.0,0.0,-119.0,0.0,-119.0,0.0,-85.0,0.0,-204.0,True,512.0,40.0,106296.0,653.0,316.0,103428.0,644.0,306.0
82,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_82.txt,9.0,9.0,9.0,9.0,0.0,-115.0,0.0,-115.0,9.0,9.0,9.0,-106.0,False,512.0,45.0,76953.0,596.0,262.0,55458.0,509.0,158.0
83,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_83.txt,0.0,-147.0,0.0,-147.0,0.0,-239.0,0.0,-239.0,0.0,-147.0,0.0,-386.0,True,512.0,70.0,119160.0,695.0,331.0,119160.0,691.0,331.0
84,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_84.txt,0.0,-25.0,0.0,-25.0,0.0,-185.0,0.0,-185.0,0.0,-25.0,0.0,-210.0,True,512.0,71.0,81354.0,575.0,278.0,67488.0,524.0,228.0
85,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_85.txt,0.0,-106.0,0.0,-106.0,0.0,-244.0,0.0,-244.0,0.0,-106.0,0.0,-350.0,True,512.0,75.0,91160.0,609.0,290.0,85680.0,586.0,280.0
86,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_86.txt,0.0,-387.0,0.0,-387.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-287.0,False,512.0,44.0,106232.0,683.0,316.0,94570.0,683.0,193.0
87,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_87.txt,0.0,-297.0,0.0,-297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-297.0,True,512.0,82.0,69368.0,566.0,252.0,63342.0,553.0,162.0
88,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_88.txt,0.0,-5.0,0.0,-5.0,0.0,-289.0,0.0,-289.0,0.0,-5.0,0.0,-294.0,True,512.0,61.0,67017.0,521.0,255.0,65880.0,521.0,216.0
89,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_89.txt,0.0,-175.0,0.0,-175.0,0.0,-7.0,0.0,-7.0,0.0,-7.0,0.0,-182.0,True,512.0,59.0,38080.0,394.0,192.0,37668.0,391.0,172.0
90,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_90.txt,0.0,-159.0,0.0,-159.0,0.0,-222.0,0.0,-222.0,0.0,-159.0,0.0,-381.0,True,512.0,71.0,85090.0,589.0,276.0,85090.0,589.0,254.0
91,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_91.txt,0.0,-21.0,0.0,-21.0,0.0,-189.0,0.0,-189.0,0.0,-21.0,0.0,-210.0,True,512.0,36.0,120651.0,722.0,340.0,119680.0,692.0,340.0
92,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_92.txt,0.0,-27.0,0.0,-27.0,0.0,-95.0,0.0,-95.0,0.0,-27.0,0.0,-122.0,True,512.0,50.0,69336.0,538.0,245.0,48705.0,446.0,191.0
93,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_93.txt,0.0,-277.0,0.0,-277.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,-240.0,False,512.0,55.0,59033.0,502.0,239.0,52392.0,502.0,148.0
94,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_94.txt,0.0,-186.0,0.0,-186.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,-158.0,False,512.0,48.0,95616.0,627.0,304.0,89100.0,600.0,270.0
95,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_95.txt,0.0,-313.0,0.0,-313.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-273.0,False,512.0,75.0,81270.0,574.0,277.0,66385.0,542.0,187.0
96,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_96.txt,66.0,66.0,66.0,66.0,0.0,-245.0,0.0,-245.0,66.0,66.0,66.0,-179.0,False,512.0,40.0,88796.0,609.0,288.0,80608.0,581.0,229.0
97,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_97.txt,0.0,-118.0,0.0,-118.0,0.0,-232.0,0.0,-232.0,0.0,-118.0,0.0,-350.0,True,512.0,88.0,73367.0,553.0,267.0,72090.0,537.0,267.0
98,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_98.txt,110.0,110.0,110.0,110.0,0.0,-43.0,0.0,-43.0,110.0,110.0,110.0,67.0,False,512.0,61.0,117306.0,698.0,337.0,54708.0,479.0,188.0
99,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_99.txt,0.0,-186.0,0.0,-186.0,0.0,-254.0,0.0,-254.0,0.0,-186.0,0.0,-440.0,True,512.0,93.0,100998.0,641.0,302.0,100998.0,641.0,279.0
100,uniform,outputs/agents_2/items_9/gpt4o/zero_shot0/output_100.txt,23.0,23.0,23.0,23.0,0.0,-155.0,0.0,-155.0,23.0,23.0,23.0,-132.0,False,512.0,32.0,49698.0,454.0,219.0,49029.0,454.0,177.0
