Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
37,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_37.txt,0.0,-19.0,0.0,-19.0,0.0,-167.0,0.0,-167.0,0.0,-19.0,0.0,-186.0,True,512.0,60.0,72675.0,559.0,261.0,61194.0,515.0,186.0
38,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_38.txt,0.0,-169.0,0.0,-169.0,0.0,-18.0,0.0,-18.0,0.0,-18.0,0.0,-187.0,True,512.0,35.0,109150.0,665.0,324.0,108015.0,664.0,285.0
39,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_39.txt,0.0,-104.0,0.0,-104.0,0.0,-136.0,0.0,-136.0,0.0,-104.0,0.0,-240.0,True,512.0,67.0,60000.0,500.0,233.0,59648.0,489.0,233.0
40,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_40.txt,0.0,-168.0,0.0,-168.0,0.0,-82.0,0.0,-82.0,0.0,-82.0,0.0,-250.0,True,512.0,45.0,97002.0,623.0,306.0,97002.0,623.0,306.0
41,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_41.txt,0.0,-137.0,0.0,-137.0,0.0,-15.0,0.0,-15.0,0.0,-15.0,0.0,-152.0,True,512.0,31.0,88200.0,596.0,293.0,85808.0,594.0,248.0
42,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_42.txt,0.0,-38.0,0.0,-38.0,0.0,-40.0,0.0,-40.0,0.0,-38.0,0.0,-78.0,True,512.0,54.0,41022.0,465.0,184.0,31647.0,368.0,137.0
43,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_43.txt,0.0,-71.0,0.0,-71.0,0.0,-323.0,0.0,-323.0,0.0,-71.0,0.0,-394.0,True,512.0,69.0,103362.0,663.0,321.0,102582.0,663.0,246.0
44,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_44.txt,0.0,-127.0,0.0,-127.0,0.0,-103.0,0.0,-103.0,0.0,-103.0,0.0,-230.0,True,512.0,64.0,77035.0,572.0,265.0,70560.0,534.0,240.0
45,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_45.txt,0.0,-153.0,0.0,-153.0,0.0,-98.0,0.0,-98.0,0.0,-98.0,0.0,-251.0,True,512.0,53.0,74529.0,546.0,273.0,74529.0,546.0,273.0
46,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_46.txt,0.0,-3.0,0.0,-3.0,0.0,-247.0,0.0,-247.0,0.0,-3.0,0.0,-250.0,True,512.0,46.0,67159.0,538.0,246.0,60720.0,533.0,165.0
47,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_47.txt,7.0,7.0,7.0,7.0,0.0,-348.0,0.0,-348.0,7.0,7.0,7.0,-341.0,False,512.0,80.0,61766.0,526.0,228.0,50125.0,526.0,125.0
48,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_48.txt,0.0,-236.0,0.0,-236.0,0.0,-103.0,0.0,-103.0,0.0,-103.0,0.0,-339.0,True,512.0,76.0,88064.0,615.0,269.0,80410.0,589.0,215.0
49,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_49.txt,90.0,90.0,90.0,90.0,0.0,-217.0,0.0,-217.0,90.0,90.0,90.0,-127.0,False,512.0,39.0,71810.0,596.0,261.0,53460.0,537.0,132.0
50,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_50.txt,0.0,-161.0,0.0,-161.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,-130.0,False,512.0,36.0,52547.0,542.0,219.0,40836.0,455.0,123.0
51,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_51.txt,0.0,-25.0,0.0,-25.0,0.0,-212.0,0.0,-212.0,0.0,-25.0,0.0,-237.0,True,512.0,59.0,90160.0,637.0,285.0,85806.0,605.0,227.0
52,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_52.txt,0.0,-58.0,0.0,-58.0,0.0,-155.0,0.0,-155.0,0.0,-58.0,0.0,-213.0,True,512.0,61.0,49588.0,449.0,216.0,49588.0,449.0,196.0
53,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_53.txt,0.0,-212.0,0.0,-212.0,0.0,-56.0,0.0,-56.0,0.0,-56.0,0.0,-268.0,True,512.0,75.0,87080.0,606.0,280.0,75840.0,556.0,240.0
54,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_54.txt,0.0,-158.0,0.0,-158.0,0.0,-118.0,0.0,-118.0,0.0,-118.0,0.0,-276.0,True,512.0,53.0,85248.0,584.0,288.0,85248.0,584.0,288.0
55,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_55.txt,1.0,1.0,1.0,1.0,0.0,-353.0,0.0,-353.0,1.0,1.0,1.0,-352.0,False,512.0,72.0,88960.0,604.0,291.0,83635.0,604.0,215.0
56,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_56.txt,16.0,16.0,16.0,16.0,0.0,-124.0,0.0,-124.0,16.0,16.0,16.0,-108.0,False,512.0,46.0,107532.0,676.0,309.0,82077.0,578.0,251.0
57,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_57.txt,0.0,-108.0,0.0,-108.0,0.0,-95.0,0.0,-95.0,0.0,-95.0,0.0,-203.0,True,512.0,59.0,104178.0,649.0,303.0,92112.0,607.0,303.0
58,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_58.txt,158.0,158.0,158.0,158.0,0.0,-189.0,0.0,-189.0,158.0,158.0,158.0,-31.0,False,512.0,49.0,82176.0,580.0,278.0,49086.0,465.0,162.0
59,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_59.txt,8.0,8.0,8.0,8.0,0.0,-91.0,0.0,-91.0,8.0,8.0,8.0,-83.0,False,512.0,22.0,101437.0,644.0,312.0,93080.0,618.0,260.0
60,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_60.txt,0.0,-272.0,0.0,-272.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,-81.0,False,512.0,41.0,79722.0,571.0,274.0,46080.0,504.0,120.0
61,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_61.txt,6.0,6.0,6.0,6.0,0.0,-138.0,0.0,-138.0,6.0,6.0,6.0,-132.0,False,512.0,64.0,37523.0,401.0,186.0,32364.0,360.0,174.0
62,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_62.txt,0.0,-213.0,0.0,-213.0,0.0,-20.0,0.0,-20.0,0.0,-20.0,0.0,-233.0,True,512.0,49.0,67239.0,520.0,250.0,67239.0,520.0,241.0
63,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_63.txt,0.0,-371.0,0.0,-371.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,-252.0,False,512.0,53.0,77532.0,571.0,275.0,66504.0,571.0,163.0
64,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_64.txt,0.0,-10.0,0.0,-10.0,0.0,-218.0,0.0,-218.0,0.0,-10.0,0.0,-228.0,True,512.0,64.0,64347.0,513.0,241.0,60264.0,495.0,216.0
65,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_65.txt,0.0,-145.0,0.0,-145.0,0.0,-8.0,0.0,-8.0,0.0,-8.0,0.0,-153.0,True,512.0,74.0,103494.0,649.0,304.0,71416.0,542.0,226.0
66,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_66.txt,0.0,-44.0,0.0,-44.0,0.0,-151.0,0.0,-151.0,0.0,-44.0,0.0,-195.0,True,512.0,58.0,63342.0,517.0,244.0,57348.0,479.0,236.0
67,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_67.txt,0.0,-209.0,0.0,-209.0,0.0,-38.0,0.0,-38.0,0.0,-38.0,0.0,-247.0,True,512.0,71.0,109710.0,676.0,318.0,85120.0,604.0,224.0
68,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_68.txt,0.0,-91.0,0.0,-91.0,0.0,-151.0,0.0,-151.0,0.0,-91.0,0.0,-242.0,True,512.0,85.0,106218.0,659.0,302.0,77517.0,562.0,243.0
69,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_69.txt,0.0,-178.0,0.0,-178.0,0.0,-138.0,0.0,-138.0,0.0,-138.0,0.0,-316.0,True,512.0,58.0,101360.0,667.0,286.0,91224.0,614.0,252.0
70,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_70.txt,0.0,-15.0,0.0,-15.0,0.0,-124.0,0.0,-124.0,0.0,-15.0,0.0,-139.0,True,512.0,54.0,84680.0,582.0,290.0,67375.0,520.0,245.0
71,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_71.txt,0.0,-110.0,0.0,-110.0,0.0,-44.0,0.0,-44.0,0.0,-44.0,0.0,-154.0,True,512.0,40.0,77517.0,591.0,262.0,72680.0,546.0,230.0
72,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_72.txt,0.0,-191.0,0.0,-191.0,0.0,-39.0,0.0,-39.0,0.0,-39.0,0.0,-230.0,True,512.0,65.0,105020.0,651.0,315.0,89817.0,602.0,273.0
73,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_73.txt,0.0,-188.0,0.0,-188.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,-183.0,False,512.0,60.0,100172.0,649.0,316.0,68229.0,550.0,189.0
74,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_74.txt,0.0,-244.0,0.0,-244.0,0.0,-40.0,0.0,-40.0,0.0,-40.0,0.0,-284.0,True,512.0,63.0,82582.0,592.0,268.0,76540.0,571.0,215.0
75,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_75.txt,0.0,-200.0,0.0,-200.0,0.0,-82.0,0.0,-82.0,0.0,-82.0,0.0,-282.0,True,512.0,49.0,105984.0,670.0,312.0,105984.0,670.0,256.0
76,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_76.txt,47.0,47.0,47.0,47.0,0.0,-102.0,0.0,-102.0,47.0,47.0,47.0,-55.0,False,512.0,41.0,53732.0,476.0,222.0,40890.0,409.0,174.0
77,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_77.txt,0.0,-129.0,0.0,-129.0,0.0,-99.0,0.0,-99.0,0.0,-99.0,0.0,-228.0,True,512.0,71.0,55973.0,474.0,223.0,50546.0,453.0,199.0
78,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_78.txt,84.0,84.0,84.0,84.0,0.0,-134.0,0.0,-134.0,84.0,84.0,84.0,-50.0,False,512.0,62.0,75900.0,561.0,262.0,40548.0,451.0,124.0
79,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_79.txt,0.0,-136.0,0.0,-136.0,0.0,-227.0,0.0,-227.0,0.0,-136.0,0.0,-363.0,True,512.0,81.0,93009.0,613.0,301.0,92460.0,613.0,268.0
80,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_80.txt,0.0,-61.0,0.0,-61.0,0.0,-264.0,0.0,-264.0,0.0,-61.0,0.0,-325.0,True,512.0,77.0,65704.0,554.0,229.0,61397.0,522.0,179.0
81,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_81.txt,0.0,-14.0,0.0,-14.0,0.0,-84.0,0.0,-84.0,0.0,-14.0,0.0,-98.0,True,512.0,67.0,110526.0,690.0,327.0,83200.0,581.0,256.0
82,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_82.txt,0.0,-53.0,0.0,-53.0,0.0,-80.0,0.0,-80.0,0.0,-53.0,0.0,-133.0,True,512.0,71.0,87314.0,591.0,293.0,61901.0,498.0,239.0
83,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_83.txt,38.0,38.0,38.0,38.0,0.0,-82.0,0.0,-82.0,38.0,38.0,38.0,-44.0,False,512.0,64.0,126009.0,711.0,351.0,76962.0,557.0,254.0
84,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_84.txt,0.0,-252.0,0.0,-252.0,0.0,-55.0,0.0,-55.0,0.0,-55.0,0.0,-307.0,True,512.0,63.0,55892.0,535.0,199.0,55892.0,513.0,157.0
85,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_85.txt,0.0,-155.0,0.0,-155.0,0.0,-156.0,0.0,-156.0,0.0,-155.0,0.0,-311.0,True,512.0,69.0,87702.0,594.0,285.0,87702.0,593.0,282.0
86,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_86.txt,0.0,-268.0,0.0,-268.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,-258.0,False,512.0,57.0,55919.0,497.0,220.0,53742.0,497.0,159.0
87,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_87.txt,0.0,-24.0,0.0,-24.0,0.0,-215.0,0.0,-215.0,0.0,-24.0,0.0,-239.0,True,512.0,72.0,50826.0,492.0,214.0,47333.0,474.0,143.0
88,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_88.txt,8.0,8.0,8.0,8.0,0.0,-298.0,0.0,-298.0,8.0,8.0,8.0,-290.0,False,512.0,59.0,99994.0,669.0,291.0,83955.0,628.0,193.0
89,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_89.txt,0.0,-186.0,0.0,-186.0,0.0,-252.0,0.0,-252.0,0.0,-186.0,0.0,-438.0,True,512.0,84.0,94875.0,628.0,277.0,94875.0,628.0,253.0
90,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_90.txt,30.0,30.0,30.0,30.0,0.0,-170.0,0.0,-170.0,30.0,30.0,30.0,-140.0,False,512.0,33.0,56840.0,477.0,232.0,50196.0,460.0,178.0
91,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_91.txt,0.0,-209.0,0.0,-209.0,0.0,-11.0,0.0,-11.0,0.0,-11.0,0.0,-220.0,True,512.0,63.0,74664.0,574.0,267.0,64032.0,532.0,184.0
92,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_92.txt,25.0,25.0,25.0,25.0,0.0,-143.0,0.0,-143.0,25.0,25.0,25.0,-118.0,False,512.0,49.0,85008.0,586.0,277.0,68203.0,524.0,241.0
93,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_93.txt,216.0,216.0,216.0,216.0,0.0,-310.0,0.0,-310.0,216.0,216.0,216.0,-94.0,False,512.0,34.0,55014.0,527.0,225.0,22220.0,459.0,55.0
94,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_94.txt,38.0,38.0,38.0,38.0,0.0,-269.0,0.0,-269.0,38.0,38.0,38.0,-231.0,False,512.0,54.0,87980.0,597.0,285.0,74646.0,575.0,198.0
95,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_95.txt,22.0,22.0,22.0,22.0,0.0,-206.0,0.0,-206.0,22.0,22.0,22.0,-184.0,False,512.0,61.0,81200.0,628.0,274.0,68632.0,557.0,184.0
96,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_96.txt,117.0,117.0,117.0,117.0,0.0,-48.0,0.0,-48.0,117.0,117.0,117.0,69.0,False,512.0,38.0,95985.0,642.0,306.0,57551.0,480.0,233.0
97,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_97.txt,0.0,-167.0,0.0,-167.0,0.0,-186.0,0.0,-186.0,0.0,-167.0,0.0,-353.0,True,512.0,52.0,130788.0,724.0,349.0,130788.0,724.0,346.0
98,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_98.txt,39.0,39.0,39.0,39.0,0.0,-190.0,0.0,-190.0,39.0,39.0,39.0,-151.0,False,512.0,58.0,78684.0,571.0,274.0,62964.0,516.0,198.0
99,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_99.txt,0.0,-220.0,0.0,-220.0,0.0,-176.0,0.0,-176.0,0.0,-176.0,0.0,-396.0,True,512.0,71.0,110864.0,666.0,328.0,110864.0,666.0,328.0
100,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_100.txt,13.0,13.0,13.0,13.0,37.0,37.0,37.0,37.0,37.0,37.0,50.0,50.0,False,512.0,74.0,65184.0,515.0,240.0,25482.0,323.0,137.0
101,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_101.txt,79.0,79.0,79.0,79.0,0.0,-235.0,0.0,-235.0,79.0,79.0,79.0,-156.0,False,512.0,62.0,86574.0,589.0,282.0,65995.0,532.0,197.0
102,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_102.txt,0.0,-81.0,0.0,-81.0,0.0,-85.0,0.0,-85.0,0.0,-81.0,0.0,-166.0,True,512.0,48.0,65664.0,520.0,252.0,61745.0,498.0,233.0
103,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_103.txt,0.0,-229.0,0.0,-229.0,0.0,-121.0,0.0,-121.0,0.0,-121.0,0.0,-350.0,True,512.0,69.0,84423.0,594.0,263.0,81536.0,588.0,224.0
104,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_104.txt,0.0,-45.0,0.0,-45.0,0.0,-87.0,0.0,-87.0,0.0,-45.0,0.0,-132.0,True,512.0,55.0,84952.0,583.0,287.0,63720.0,506.0,236.0
105,uniform,outputs/agents_2/items_9/gpt4o/persona_based0/output_105.txt,0.0,-24.0,0.0,-24.0,0.0,-14.0,0.0,-14.0,0.0,-14.0,0.0,-38.0,True,512.0,47.0,74530.0,547.0,257.0,54612.0,468.0,222.0
